id,EscapeDistance,Tail_Length,Sex,Year,Age3,Xpos,Ypos,Mother,Julian
CN09-031,18,38,Female,2009,0,265,95,CN08-113,196
CN09-032,32,51,Male,2009,0,275,95,CN08-113,260
CN09-032,33,56,Male,2009,0,255,125,CN08-113,266
CN09-032,28,47,Male,2009,0,265,105,CN08-113,217
CN09-032,19,43,Male,2009,0,255,105,CN08-113,196
CN09-032,21,46,Male,2009,0,265,75,CN08-113,209
CN09-032,25,50,Male,2009,0,285,85,CN08-113,216
CN09-032,30,52,Male,2009,0,265,105,CN08-113,236
CN09-033,27,52,Female,2009,0,65,45,CN09-041,209
CN09-034,49,57,Male,2009,1,105,45,0,209
CN09-034,43,60,Male,2009,1,45,55,0,224
CN09-034,44,58,Male,2009,1,65,65,0,244
CN09-035,24,52,Female,2009,0,165,35,0,209
CN09-036,45,61,Male,2009,1,215,35,CN06-157,209
CN09-037,38,53,Female,2009,0,255,55,0,260
CN09-037,44,61,Female,2010,1,285,45,0,229
CN09-037,43,61,Female,2010,1,245,45,0,182
CN09-037,37,51,Female,2009,0,245,25,0,244
CN09-037,34,54,Female,2009,0,265,45,0,236
CN09-037,32,49,Female,2009,0,245,45,0,224
CN09-037,29,50,Female,2009,0,255,35,0,209
CN09-037,39,59,Female,2010,1,235,25,0,221
CN09-038,22,52,Male,2009,0,235,65,CN08-036,209
CN09-038,28,52,Male,2009,0,235,45,CN08-036,224
CN09-038,29,53,Male,2009,0,235,55,CN08-036,236
CN09-038,31,53,Male,2009,0,235,45,CN08-036,244
CN09-039,27,48,Female,2009,0,225,75,CN08-036,209
CN09-039,45,59,Female,2010,1,165,65,CN08-036,221
CN09-039,41,57,Female,2010,1,205,45,CN08-036,182
CN09-039,33,48,Female,2009,0,225,65,CN08-036,260
CN09-039,39,55,Female,2010,1,195,55,CN08-036,173
CN09-039,44,58,Female,2010,1,215,65,CN08-036,182
CN09-040,27,47,Female,2009,0,185,65,CN09-041,209
CN09-040,30,48,Female,2009,0,195,65,CN09-041,224
CN09-040,33,51,Female,2009,0,195,65,CN09-041,244
CN09-041,48,63,Female,2009,1,55,75,0,209
CN09-041,NA,NA,Female,2009,1,35,45,0,244
CN09-042,19,43,Male,2009,0,155,115,CN08-073,210
CN09-042,24,45,Male,2009,0,135,85,CN08-073,225
CN09-043,28,54,Male,2009,0,205,95,CN08-077,210
CN09-044,15,43,Female,2009,0,165,85,CN08-073,210
CN09-045,41,61,Male,2010,1,135,85,CN08-071,187
CN09-045,26,51,Male,2009,0,75,105,CN08-071,210
CN09-045,26,49,Male,2009,0,85,95,CN08-071,225
CN09-045,30,48,Male,2009,0,95,95,CN08-071,259
CN09-045,44,65,Male,2010,1,135,105,CN08-071,222
CN09-045,36,57,Male,2010,1,125,105,CN08-071,174
CN09-046,32,48,Male,2009,0,55,105,CN08-005,225
CN09-046,34,50,Male,2009,0,45,75,CN08-005,244
CN09-046,34,51,Male,2009,0,45,95,CN08-005,259
CN09-046,26,48,Male,2009,0,55,105,CN08-005,210
CN09-047,30,NA,Female,2009,0,345,95,CN08-053,237
CN09-047,31,NA,Female,2009,0,335,105,CN08-053,260
CN09-047,26,47,Female,2009,0,325,105,CN08-053,236
CN09-047,26,47,Female,2009,0,335,105,CN08-053,216
CN09-047,32,NA,Female,2009,0,365,105,CN08-053,266
CN09-048,26,47,Male,2009,0,325,125,CN07-113,216
CN09-048,23,44,Male,2009,0,325,155,CN07-113,217
CN09-050,30,46,Female,2009,0,385,115,0,216
CN09-050,28,52,Female,2009,0,385,95,0,237
CN09-051,20,NA,Female,2009,0,345,105,CN08-053,216
CN09-052,27,46,Female,2009,0,425,115,CN08-089,266
CN09-052,34,52,Female,2010,1,435,105,CN08-089,180
CN09-052,40,56,Female,2010,1,445,115,CN08-089,188
CN09-052,32,56,Female,2010,1,435,105,CN08-089,229
CN09-052,25,47,Female,2009,0,435,105,CN08-089,237
CN09-052,23,44,Female,2009,0,425,105,CN08-089,216
CN09-053,41,57,Male,2009,1,425,85,0,216
CN09-053,41,59,Male,2009,1,385,115,0,237
CN09-054,13,39,Female,2009,0,315,175,CN08-093,217
CN09-055,28,55,Male,2009,0,325,125,CN08-093,266
CN09-055,26,54,Male,2009,0,325,165,CN08-093,267
CN09-055,24,NA,Male,2009,0,325,175,CN08-093,243
CN09-055,16,36,Male,2009,0,325,185,CN08-093,217
CN09-056,22,42,Male,2009,0,355,185,CN07-036,217
CN09-058,26,46,Male,2009,0,395,185,CN09-008,217
CN09-059,23,46,Female,2009,0,395,205,CN07-036,217
CN09-059,25,49,Female,2009,0,375,185,CN07-036,243
CN09-059,28,57,Female,2009,0,385,185,CN07-036,267
CN09-059,39,59,Female,2010,1,385,185,CN07-036,181
CN09-059,39,62,Female,2010,1,375,175,CN07-036,189
CN09-060,20,45,Female,2009,0,365,195,CN07-036,217
CN09-061,33,NA,Male,2010,1,385,145,CN08-064,181
CN09-061,35,57,Male,2010,1,355,155,CN08-064,189
CN09-061,15,35,Male,2009,0,425,185,CN08-064,217
CN09-061,22,45,Male,2009,0,425,195,CN08-064,243
CN09-061,NA,47,Male,2009,0,445,115,CN08-064,237
CN09-061,27,49,Male,2009,0,425,195,CN08-064,267
CN09-062,44,65,Male,2010,1,245,55,CN09-008,221
CN09-062,45,62,Male,2010,1,205,95,CN09-008,222
CN09-062,46,64,Male,2010,1,205,85,CN09-008,187
CN09-062,43,62,Male,2010,1,215,75,CN09-008,182
CN09-062,45,63,Male,2010,1,225,85,CN09-008,174
CN09-062,41,61,Male,2010,1,235,65,CN09-008,173
CN09-062,30,53,Male,2009,0,235,65,CN09-008,260
CN09-062,28,51,Male,2009,0,295,95,CN09-008,236
CN09-062,21,48,Male,2009,0,405,175,CN09-008,217
CN09-063,30,49,Female,2009,0,395,105,CN08-112,237
CN09-063,28,50,Female,2009,0,405,145,CN08-112,243
CN09-063,31,53,Female,2009,0,365,135,CN08-112,266
CN09-063,26,47,Female,2009,0,405,145,CN08-112,217
CN09-064,42,55,Female,2010,1,405,135,CN08-112,188
CN09-064,NA,56,Female,2010,1,365,155,CN08-112,230
CN09-064,47,59,Female,2010,1,395,145,CN08-112,189
CN09-064,34,53,Female,2009,0,365,155,CN08-112,267
CN09-064,36,48,Female,2009,0,375,125,CN08-112,266
CN09-064,28,47,Female,2009,0,395,145,CN08-112,217
CN09-064,33,53,Female,2009,0,385,135,CN08-112,237
CN09-064,31,47,Female,2009,0,385,145,CN08-112,243
CN09-064,48,58,Female,2010,1,375,125,CN08-112,229
CN09-064,54,62,Female,2010,1,365,135,CN08-112,180
CN09-065,14,35,Male,2009,0,365,155,CN07-125,217
CN09-066,13,37,Female,2009,0,375,165,CN07-125,217
CN09-067,13,37,Female,2009,0,385,165,CN07-125,217
CN09-068,43,56,Female,2010,1,315,105,CN07-113,188
CN09-068,39,56,Female,2010,1,315,145,CN07-113,230
CN09-068,40,55,Female,2010,1,305,155,CN07-113,189
CN09-068,35,58,Female,2010,1,315,145,CN07-113,181
CN09-068,37,56,Female,2010,1,315,135,CN07-113,180
CN09-068,25,51,Female,2009,0,305,145,CN07-113,267
CN09-068,29,51,Female,2009,0,295,135,CN07-113,266
CN09-068,23,45,Female,2009,0,325,165,CN07-113,217
CN09-068,35,57,Female,2010,1,315,125,CN07-113,229
CN09-069,11,34,Male,2009,0,225,105,CN08-077,236
CN09-070,28,44,Male,2009,0,195,85,CN08-101,236
CN09-070,29,50,Male,2009,0,215,75,CN08-101,244
CN09-070,29,51,Male,2009,0,195,85,CN08-101,260
CN09-071,42,59,Female,2010,1,205,115,CN08-101,174
CN09-071,26,44,Female,2009,0,205,85,CN08-101,236
CN09-071,39,60,Female,2010,1,215,105,CN08-101,222
CN09-071,39,58,Female,2010,1,205,115,CN08-101,187
CN09-072,30,49,Male,2009,0,225,85,CN08-036,236
CN09-073,31,50,Female,2009,0,235,75,CN08-036,260
CN09-073,45,58,Female,2010,1,225,55,CN08-036,182
CN09-073,27,44,Female,2009,0,225,55,CN08-036,236
CN09-074,28,44,Female,2009,0,245,65,CN08-036,236
CN09-075,39,58,Female,2010,1,285,115,CN08-113,188
CN09-075,45,57,Female,2010,1,275,105,CN08-113,189
CN09-075,37,55,Female,2010,1,265,75,CN08-113,182
CN09-075,39,54,Female,2010,1,285,115,CN08-113,180
CN09-075,23,43,Female,2009,0,275,85,CN08-113,236
CN09-075,32,54,Female,2010,1,265,75,CN08-113,173
CN09-075,30,49,Female,2009,0,265,145,CN08-113,267
CN09-075,22,42,Female,2009,0,255,135,CN08-113,237
CN09-075,40,55,Female,2010,1,275,115,CN08-113,181
CN09-075,30,46,Female,2009,0,275,85,CN08-113,260
CN09-075,32,50,Female,2009,0,265,115,CN08-113,266
CN09-076,23,49,Female,2009,0,265,85,CN08-113,236
CN09-077,21,41,Female,2009,0,275,95,CN08-113,236
CN09-078,31,54,Female,2009,0,355,95,CN08-053,266
CN09-078,44,63,Female,2010,1,335,135,CN08-053,180
CN09-078,23,45,Female,2009,0,335,105,CN08-053,236
CN09-078,50,60,Female,2010,1,345,105,CN08-053,188
CN09-079,27,52,Male,2009,0,285,55,CN07-114,260
CN09-079,29,47,Male,2009,0,285,55,CN07-114,236
CN09-080,54,61,Male,2010,2,155,35,0,182
CN09-080,46,57,Male,2009,1,35,45,0,224
CN09-080,51,62,Male,2010,2,205,85,0,174
CN09-080,53,64,Male,2010,2,205,55,0,221
CN09-081,30,45,Female,2009,0,75,65,CN09-041,224
CN09-082,32,NA,Female,2009,0,105,75,CN09-001,244
CN09-082,32,50,Female,2009,0,135,115,CN09-001,259
CN09-082,30,47,Female,2009,0,135,75,CN09-001,224
CN09-083,42,60,Male,2010,1,195,95,CN08-073,187
CN09-083,42,64,Male,2010,1,385,95,CN08-073,229
CN09-083,41,63,Male,2010,1,185,85,CN08-073,222
CN09-083,41,64,Male,2010,1,275,85,CN08-073,189
CN09-083,43,62,Male,2010,1,245,55,CN08-073,182
CN09-083,43,59,Male,2010,1,275,85,CN08-073,181
CN09-083,48,62,Male,2010,1,305,55,CN08-073,180
CN09-083,43,59,Male,2010,1,185,85,CN08-073,174
CN09-083,40,62,Male,2010,1,195,75,CN08-073,173
CN09-083,32,55,Male,2009,0,145,105,CN08-073,259
CN09-083,28,45,Male,2009,0,145,85,CN08-073,225
CN09-083,28,47,Male,2009,0,145,75,CN08-073,224
CN09-083,44,64,Male,2010,1,225,75,CN08-073,221
CN09-084,27,46,Female,2009,0,145,55,0,224
CN09-084,49,56,Female,2010,1,165,55,0,173
CN09-084,42,59,Female,2010,1,155,75,0,182
CN09-085,49,63,Male,2009,1,155,35,0,224
CN09-086,28,48,Female,2009,0,215,45,0,224
CN09-086,35,56,Female,2010,1,225,15,0,173
CN09-087,21,41,Female,2009,0,35,155,CN08-005,225
CN09-088,24,43,Male,2009,0,35,135,CN08-005,225
CN09-088,35,50,Male,2009,0,35,135,CN08-005,259
CN09-089,37,52,Female,2009,0,45,125,CN08-005,225
CN09-089,33,55,Female,2009,0,35,115,CN08-005,259
CN09-090,46,62,Male,2010,1,215,85,CN08-071,187
CN09-090,46,60,Male,2010,1,195,65,CN08-071,221
CN09-090,48,62,Male,2010,1,225,75,CN08-071,182
CN09-090,28,52,Male,2009,0,75,115,CN08-071,259
CN09-090,31,51,Male,2009,0,85,65,CN08-071,244
CN09-090,24,48,Male,2009,0,65,125,CN08-071,225
CN09-090,49,65,Male,2010,1,135,115,CN08-071,222
CN09-091,20,43,Female,2009,0,75,115,CN08-071,225
CN09-092,26,49,Male,2009,0,85,115,CN08-071,259
CN09-092,42,63,Male,2010,1,345,155,CN08-071,181
CN09-092,23,45,Male,2009,0,65,115,CN08-071,225
CN09-092,40,63,Male,2010,1,365,155,CN08-071,189
CN09-093,41,NA,Female,2009,1,25,95,0,225
CN09-094,34,53,Male,2009,0,75,85,0,225
CN09-094,35,56,Male,2009,0,35,105,0,259
CN09-095,28,50,Female,2009,0,115,85,0,225
CN09-095,28,50,Female,2009,0,115,55,0,244
CN09-095,34,53,Female,2009,0,125,85,0,259
CN09-096,25,51,Male,2009,0,125,95,CN09-001,225
CN09-097,29,50,Female,2009,0,75,95,CN08-071,225
CN09-097,30,46,Female,2009,0,75,135,CN08-071,259
CN09-097,36,58,Female,2010,1,75,125,CN08-071,174
CN09-097,34,61,Female,2010,1,75,115,CN08-071,187
CN09-098,26,46,Female,2009,0,125,75,CN09-001,244
CN09-098,26,50,Female,2009,0,135,95,CN09-001,259
CN09-098,33,56,Female,2010,1,125,75,CN09-001,173
CN09-098,33,59,Female,2010,1,125,85,CN09-001,174
CN09-098,48,56,Female,2010,1,125,75,CN09-001,182
CN09-098,36,57,Female,2010,1,125,125,CN09-001,187
CN09-098,38,59,Female,2010,1,125,105,CN09-001,222
CN09-098,23,45,Female,2009,0,125,105,CN09-001,225
CN09-099,18,39,Female,2009,0,135,105,CN08-073,225
CN09-100,25,50,Female,2009,0,445,105,CN08-089,237
CN09-100,32,51,Female,2009,0,455,95,CN08-089,266
CN09-101,38,56,Female,2011,2,445,85,CN09-102,178
CN09-101,37,58,Female,2011,2,435,85,CN09-102,229
CN09-101,30,57,Female,2010,1,445,95,CN09-102,188
CN09-101,15,38,Female,2009,0,435,85,CN09-102,237
CN09-101,43,56,Female,2010,1,455,95,CN09-102,180
CN09-101,34,56,Female,2010,1,445,85,CN09-102,229
CN09-102,34,54,Female,2009,0,445,75,0,237
CN09-103,32,54,Male,2009,0,425,115,0,237
CN09-103,34,57,Male,2009,0,415,115,0,266
CN09-105,NA,NA,Male,2009,0,435,145,CN08-089,243
CN09-105,21,45,Male,2009,0,445,125,CN08-089,237
CN09-106,36,58,Female,2010,1,445,125,CN08-089,229
CN09-106,41,58,Female,2010,1,445,125,CN08-089,188
CN09-106,37,55,Female,2010,1,445,135,CN08-089,180
CN09-106,25,48,Female,2009,0,435,135,CN08-089,266
CN09-106,22,49,Female,2009,0,435,165,CN08-089,243
CN09-106,21,44,Female,2009,0,435,135,CN08-089,237
CN09-106,36,58,Female,2010,1,425,155,CN08-089,230
CN09-107,38,59,Female,2010,1,365,145,CN08-053,189
CN09-107,43,59,Female,2010,1,355,115,CN08-053,188
CN09-107,40,57,Female,2010,1,365,145,CN08-053,181
CN09-107,24,47,Female,2009,0,345,125,CN08-053,237
CN09-107,26,NA,Female,2009,0,345,145,CN08-053,243
CN09-107,40,59,Female,2010,1,355,105,CN08-053,180
CN09-107,28,NA,Female,2009,0,345,155,CN08-053,267
CN09-107,26,53,Female,2009,0,345,115,CN08-053,266
CN09-107,27,48,Female,2009,0,325,85,CN08-053,260
CN09-108,22,45,Female,2009,0,325,165,CN08-093,243
CN09-108,28,48,Female,2009,0,325,135,CN08-093,266
CN09-108,26,48,Female,2009,0,325,175,CN08-093,267
CN09-108,23,49,Female,2009,0,285,125,CN08-093,237
CN09-109,18,38,Male,2009,0,385,165,CN07-125,243
CN09-110,32,NA,Female,2009,0,315,175,CN07-113,243
CN09-112,18,38,Female,2009,0,385,205,CN09-008,243
CN09-112,23,50,Female,2009,0,385,195,CN09-008,267
CN09-112,46,62,Female,2010,1,395,175,CN09-008,189
CN09-114,26,45,Male,2009,0,375,195,CN07-036,243
CN09-114,30,52,Male,2009,0,385,155,CN07-036,267
CN09-115,25,48,Male,2009,0,405,175,CN07-036,267
CN09-115,24,44,Male,2009,0,385,195,CN07-036,243
CN09-116,49,57,Female,2010,1,365,175,CN09-008,189
CN09-116,42,58,Female,2010,1,375,185,CN09-008,230
CN09-116,26,48,Female,2009,0,365,175,CN09-008,243
CN09-116,48,54,Female,2010,1,355,135,CN09-008,188
CN09-116,29,50,Female,2009,0,375,175,CN09-008,267
CN09-116,41,57,Female,2010,1,365,185,CN09-008,181
CN09-117,26,52,Female,2009,0,375,175,CN09-008,243
CN09-117,37,58,Female,2010,1,395,175,CN09-008,181
CN09-117,47,58,Female,2010,1,375,165,CN09-008,189
CN09-117,38,61,Female,2010,1,385,185,CN09-008,230
CN09-118,30,50,Female,2010,1,435,135,CN08-064,188
CN09-118,36,49,Female,2010,1,425,165,CN08-064,189
CN09-118,31,50,Female,2010,1,415,185,CN08-064,181
CN09-118,24,43,Female,2009,0,425,165,CN08-064,267
CN09-118,24,NA,Female,2009,0,425,185,CN08-064,243
CN09-119,26,47,Female,2009,0,425,185,CN08-064,267
CN09-119,25,46,Female,2009,0,415,185,CN08-064,243
CN09-120,23,44,Male,2009,0,405,175,CN07-036,243
CN09-122,26,51,Male,2009,0,45,85,CN09-041,259
CN09-123,37,51,Male,2010,1,205,55,CN09-014,173
CN09-123,39,55,Male,2010,1,195,55,CN09-014,182
CN09-123,23,42,Male,2009,0,175,85,CN09-014,259
CN09-124,28,50,Female,2009,0,155,115,CN08-073,259
CN09-125,30,51,Male,2009,0,185,125,CN08-076,259
CN09-125,28,47,Male,2009,0,195,115,CN08-076,260
CN09-126,25,48,Male,2009,0,125,125,CN09-001,259
CN09-127,30,54,Male,2009,0,55,135,0,259
CN09-128,27,51,Male,2009,0,25,135,CN08-005,259
CN09-129,24,40,Female,2009,0,255,45,CN09-037,260
CN09-129,46,56,Female,2010,1,255,35,CN09-037,182
CN09-129,45,58,Female,2010,1,255,45,CN09-037,221
CN09-130,23,40,Female,2009,0,305,65,CN07-114,260
CN09-131,46,64,Male,2010,1,255,125,CN08-101,189
CN09-131,45,67,Male,2010,1,305,95,CN08-101,229
CN09-131,45,66,Male,2010,1,315,95,CN08-101,188
CN09-131,41,64,Male,2010,1,305,155,CN08-101,181
CN09-131,43,56,Male,2010,1,305,65,CN08-101,180
CN09-131,23,46,Male,2009,0,225,85,CN08-101,260
CN09-131,46,67,Male,2010,1,325,125,CN08-101,229
CN09-132,23,47,Female,2009,0,205,95,CN08-077,260
CN09-132,44,59,Female,2010,1,215,105,CN08-077,187
CN09-133,18,44,Male,2009,0,215,105,CN08-077,260
CN09-134,26,46,Male,2009,0,215,115,CN08-076,260
CN09-135,40,56,Male,2010,1,455,85,CN09-102,188
CN09-135,40,54,Male,2010,1,455,85,CN09-102,180
CN09-135,31,49,Male,2009,0,445,75,CN09-102,266
CN09-136,24,44,Male,2009,0,405,135,CN08-112,266
CN09-137,36,60,Female,2011,2,265,115,CN08-113,214
CN09-137,34,57,Female,2011,2,265,75,CN08-113,165
CN09-137,34,62,Female,2011,2,315,75,CN08-113,229
CN09-137,36,58,Female,2011,2,275,85,CN08-113,179
CN09-137,33,58,Female,2010,1,275,75,CN08-113,173
CN09-137,39,58,Female,2011,2,285,75,CN08-113,178
CN09-137,32,60,Female,2010,1,275,85,CN08-113,230
CN09-137,32,58,Female,2010,1,285,95,CN08-113,229
CN09-137,36,59,Female,2010,1,275,75,CN08-113,221
CN09-137,36,61,Female,2010,1,265,125,CN08-113,189
CN09-137,37,58,Female,2010,1,285,85,CN08-113,188
CN09-137,35,57,Female,2010,1,285,85,CN08-113,180
CN09-137,22,47,Female,2009,0,255,145,CN08-113,267
CN09-137,22,44,Female,2009,0,255,115,CN08-113,266
CN09-137,33,61,Female,2010,1,275,105,CN08-113,181
CN09-138,36,62,Female,2010,1,305,165,CN08-093,181
CN09-138,45,62,Female,2010,1,295,165,CN08-093,189
CN09-138,43,62,Female,2010,1,305,135,CN08-093,229
CN09-138,27,51,Female,2009,0,325,155,CN08-093,267
CN09-138,30,50,Female,2009,0,315,125,CN08-093,266
CN09-138,42,61,Female,2010,1,285,155,CN08-093,230
CN09-139,22,49,Female,2009,0,375,185,CN09-008,267
CN09-140,25,52,Male,2009,0,405,185,CN09-008,267
CN09-141,43,62,Male,2010,1,335,95,CN08-064,188
CN09-141,46,60,Male,2010,1,375,155,CN08-064,189
CN09-141,42,58,Male,2010,1,355,135,CN08-064,180
CN09-141,22,51,Male,2009,0,415,165,CN08-064,267
CN09-142,52,59,Male,2010,1,385,155,CN08-112,189
CN09-142,47,57,Male,2010,1,375,185,CN08-112,189
CN09-142,43,NA,Male,2010,1,405,175,CN08-112,230
CN09-142,47,59,Male,2010,1,385,155,CN08-112,181
CN09-142,24,48,Male,2009,0,395,145,CN08-112,267
CN10-001,50,64,Male,2010,1,65,75,0,173
CN10-001,48,60,Male,2010,1,65,85,0,174
CN10-001,52,64,Male,2010,1,35,95,0,187
CN10-001,49,66,Male,2010,1,35,75,0,221
CN10-001,56,63,Male,2010,1,25,65,0,182
CN10-002,35,58,Female,2010,1,45,45,CN09-093,173
CN10-002,41,55,Female,2010,1,35,95,CN09-093,222
CN10-002,45,58,Female,2010,1,35,85,CN09-093,187
CN10-002,40,56,Female,2010,1,35,65,CN09-093,182
CN10-002,35,59,Female,2010,1,25,95,CN09-093,174
CN10-003,39,58,Female,2010,1,75,85,CN09-F11,187
CN10-003,39,62,Female,2010,1,75,75,CN09-F11,221
CN10-003,41,60,Female,2010,1,85,75,CN09-F11,182
CN10-003,51,57,Female,2010,1,85,65,CN09-F11,173
CN10-003,41,61,Female,2010,1,55,85,CN09-F11,222
CN10-004,40,54,Female,2010,1,175,75,CN08-073,173
CN10-004,44,56,Female,2011,2,135,85,CN08-073,192
CN10-004,44,59,Female,2011,2,155,95,CN08-073,166
CN10-004,43,61,Female,2010,1,145,105,CN08-073,222
CN10-004,38,56,Female,2010,1,165,75,CN08-073,182
CN10-004,40,58,Female,2010,1,135,75,CN08-073,221
CN10-005,45,59,Female,2010,1,295,55,CN07-114,180
CN10-005,NA,NA,Female,2010,1,305,55,CN07-114,229
CN10-005,41,59,Female,2010,1,275,65,CN07-114,221
CN10-005,36,58,Female,2010,1,275,65,CN07-114,182
CN10-005,42,54,Female,2010,1,275,65,CN07-114,173
CN10-005,42,58,Female,2010,1,295,55,CN07-114,188
CN10-007,46,62,Male,2010,1,135,75,0,182
CN10-007,49,56,Male,2010,1,75,85,0,174
CN10-007,45,66,Male,2010,1,145,45,0,221
CN10-008,NA,NA,Male,2011,2,35,55,0,193
CN10-008,46,56,Male,2011,2,65,115,0,192
CN10-008,45,63,Male,2010,1,35,125,0,222
CN10-008,47,62,Male,2010,1,35,65,0,221
CN10-008,NA,NA,Male,2010,1,35,95,0,174
CN10-008,42,61,Male,2010,1,45,105,0,187
CN10-009,40,53,Female,2010,1,35,125,0,187
CN10-009,41,51,Female,2010,1,45,95,0,174
CN10-010,42,61,Male,2010,1,265,35,0,182
CN10-010,41,60,Male,2010,1,295,45,0,180
CN10-012,41,61,Male,2010,1,315,75,CN08-053,180
CN10-013,19,38,Female,2010,0,345,145,CN09-064,181
CN10-013,17,37,Female,2010,0,285,105,CN09-064,180
CN10-016,18,40,Male,2010,0,395,135,CN09-064,180
CN10-017,44,62,Female,2010,1,385,115,CN08-053,188
CN10-017,34,54,Female,2010,1,365,115,CN08-053,180
CN10-017,37,58,Female,2010,1,395,85,CN08-053,229
CN10-018,49,54,Female,2010,1,425,85,CN09-003,188
CN10-018,34,55,Female,2010,1,425,85,CN09-003,180
CN10-020,41,57,Female,2010,1,405,195,CN08-064,181
CN10-020,38,57,Female,2010,1,425,185,CN08-064,189
CN10-020,NA,59,Female,2010,1,425,175,CN08-064,230
CN10-021,31,47,Female,2010,1,425,165,CN08-064,181
CN10-021,33,51,Female,2010,1,425,155,CN08-064,189
CN10-022,53,53,Male,2010,0,435,145,CN09-106,230
CN10-022,12,35,Male,2010,0,425,145,CN09-106,181
CN10-022,17,44,Male,2010,0,425,145,CN09-106,189
CN10-023,53,57,Male,2010,1,435,105,0,188
CN10-023,45,60,Male,2010,1,435,145,0,189
CN10-023,45,54,Male,2010,1,395,145,0,181
CN10-025,38,59,Male,2010,1,325,165,0,181
CN10-025,40,67,Male,2010,1,305,155,0,230
CN10-025,40,65,Male,2010,1,315,115,0,229
CN10-025,43,63,Male,2010,1,315,155,0,189
CN10-025,42,63,Male,2010,1,325,135,0,188
CN10-026,43,63,Female,2010,1,165,25,0,221
CN10-026,44,61,Female,2010,1,165,35,0,182
CN10-030,41,61,Female,2010,1,115,45,CN09-F11,221
CN10-030,35,NA,Female,2010,1,125,65,CN09-F11,182
CN10-031,62,69,Male,2010,1,65,75,CN09-041,221
CN10-031,61,65,Male,2010,1,85,85,CN09-041,187
CN10-031,50,68,Male,2010,1,45,75,CN09-041,182
CN10-032,12,34,Female,2010,0,45,155,CN10-053,187
CN10-032,31,52,Female,2010,0,55,145,CN10-053,222
CN10-033,52,63,Male,2010,1,65,105,CN08-005,187
CN10-033,48,63,Male,2010,1,65,95,CN08-005,222
CN10-035,17,43,Female,2010,0,445,135,CN09-106,188
CN10-037,13,37,Female,2010,0,255,145,CN09-075,189
CN10-038,16,39,Male,2010,0,265,135,CN09-075,189
CN10-039,47,62,Male,2010,1,35,45,0,221
CN10-041,21,41,Female,2010,0,215,45,CN09-073,221
CN10-041,44,51,Female,2011,1,205,105,CN09-073,166
CN10-042,26,48,Female,2010,0,265,35,CN09-037,221
CN10-043,20,42,Male,2010,0,255,25,CN09-129,221
CN10-044,19,42,Male,2010,0,235,55,CN09-073,221
CN10-045,28,48,Female,2010,0,285,85,CN09-137,229
CN10-045,29,48,Female,2010,0,265,95,CN09-137,230
CN10-045,21,46,Female,2010,0,255,75,CN09-137,221
CN10-046,42,59,Male,2011,1,165,65,CN09-039,165
CN10-046,48,55,Male,2011,1,125,85,CN09-039,166
CN10-046,18,44,Male,2010,0,205,75,CN09-039,221
CN10-047,28,51,Female,2010,0,125,55,CN10-030,221
CN10-048,28,56,Male,2010,0,45,55,0,221
CN10-051,18,43,Female,2010,0,65,135,CN10-053,222
CN10-052,25,44,Female,2010,0,25,135,CN10-009,222
CN10-053,40,64,Female,2010,1,75,125,CN08-071,222
CN10-054,43,56,Male,2011,1,275,105,CN09-132,179
CN10-054,NA,62,Male,2011,1,325,85,CN09-132,229
CN10-054,29,50,Male,2010,0,225,85,CN09-132,222
CN10-054,47,57,Male,2011,1,325,115,CN09-132,178
CN10-054,43,60,Male,2011,1,275,125,CN09-132,214
CN10-054,NA,NA,Male,2011,1,275,75,CN09-132,193
CN10-055,26,54,Male,2010,0,195,85,CN09-071,222
CN10-056,27,49,Female,2010,0,205,105,CN09-132,222
CN10-057,28,52,Male,2010,0,155,85,CN10-004,222
CN10-058,20,48,Female,2010,0,275,125,CN09-075,230
CN10-058,19,45,Female,2010,0,285,75,CN09-075,229
CN10-059,27,53,Female,2010,0,305,85,CN07-114,229
CN10-060,27,52,Female,2010,0,325,85,CN07-114,229
CN10-061,28,49,Male,2010,0,325,145,CN08-093,230
CN10-061,27,50,Male,2010,0,335,95,CN08-093,229
CN10-062,25,54,Male,2010,0,335,105,CN08-093,229
CN10-062,24,52,Male,2010,0,295,155,CN08-093,230
CN10-063,NA,NA,Female,2011,1,265,75,CN09-075,193
CN10-063,39,61,Female,2011,1,275,115,CN09-075,214
CN10-063,35,58,Female,2011,1,275,55,CN09-075,165
CN10-063,21,50,Female,2010,0,295,125,CN09-075,229
CN10-063,22,48,Female,2010,0,255,135,CN09-075,230
CN10-063,44,57,Female,2011,1,275,95,CN09-075,179
CN10-063,41,56,Female,2011,1,295,85,CN09-075,178
CN10-064,21,45,Female,2010,0,285,115,CN09-137,229
CN10-064,21,44,Female,2010,0,265,115,CN09-137,230
CN10-065,39,65,Male,2011,1,425,115,CN09-137,229
CN10-065,46,66,Male,2011,1,365,155,CN09-137,214
CN10-065,40,57,Male,2011,1,395,175,CN09-137,179
CN10-065,31,57,Male,2010,0,295,115,CN09-137,229
CN10-065,32,55,Male,2010,0,265,85,CN09-137,230
CN10-065,44,61,Male,2011,1,345,105,CN09-137,178
CN10-066,22,45,Male,2010,0,345,135,CN09-107,229
CN10-066,26,46,Male,2010,0,345,155,CN09-107,230
CN10-067,20,59,Male,2010,0,385,125,CN10-021,229
CN10-068,27,56,Female,2010,0,385,115,CN10-017,229
