id Weight Body_Length Tail_Length Sex Calendar_year Age Who Cohort Cell ID_Trapping_Session Wolfgruoben Xpos Ypos Year Origin Julian RelativeJulian Mother fitnessR animal Age3 YoungWeight AdWeight Ad1Weight Ad2Weight f LRS BMI
CN06-037 42 NA NA Male 2006 A SR/PW 2005 H43 20 FALSE 425 185 2006 2006-01-01 222 78 0 2.62446043165468 CN06-037 1 NA 42 42 NA 0 4 NA
CN06-037 49 NA NA Male 2006 A SR/PW 2005 J39 14 FALSE 385 165 2006 2006-01-01 219 75 0 2.62446043165468 CN06-037 1 NA 49 49 NA 0 4 NA
CN06-038 51 NA 61 Female 2006 A PW 2005 U23 8 FALSE 225 55 2006 2006-01-01 198 54 0 2.62446043165468 CN06-038 1 NA 51 51 NA 0 4 NA
CN06-038 50 NA NA Female 2006 A PW 2005 S23 9 FALSE 225 75 2006 2006-01-01 199 55 0 2.62446043165468 CN06-038 1 NA 50 50 NA 0 4 NA
CN06-039 37 NA NA Female 2006 A SR/PW 2005 W23 27 FALSE 225 35 2006 2006-01-01 242 98 0 1.31223021582734 CN06-039 1 NA 37 37 NA 0 2 NA
CN06-039 43 123 64 Female 2007 A PW 2005 U23 47 FALSE 225 55 2007 2007-01-01 169 25 0 1.31223021582734 CN06-039 2 NA 43 NA 43 0 2 0.349593495934959
CN06-039 43 124 64 Female 2007 A PW 2005 T23 43 FALSE 225 65 2007 2007-01-01 162 18 0 1.31223021582734 CN06-039 2 NA 43 NA 43 0 2 0.346774193548387
CN06-039 39 NA NA Female 2006 A PW/SR 2005 W23 38 FALSE 225 35 2006 2006-01-01 269 125 0 1.31223021582734 CN06-039 1 NA 39 39 NA 0 2 NA
CN06-039 43 NA NA Female 2006 A PW/SR 2005 W23 37 FALSE 225 35 2006 2006-01-01 268 124 0 1.31223021582734 CN06-039 1 NA 43 43 NA 0 2 NA
CN06-039 34 NA NA Female 2006 A SR/UK 2005 W23 28 FALSE 225 35 2006 2006-01-01 243 99 0 1.31223021582734 CN06-039 1 NA 34 34 NA 0 2 NA
CN06-039 40 NA NA Female 2006 A SR/PW/TB 2005 R22 24 FALSE 215 85 2006 2006-01-01 229 85 0 1.31223021582734 CN06-039 1 NA 40 40 NA 0 2 NA
CN06-039 38 NA NA Female 2006 A PW 2005 T24 9 FALSE 235 65 2006 2006-01-01 199 55 0 1.31223021582734 CN06-039 1 NA 38 38 NA 0 2 NA
CN06-039 52 NA 64 Female 2006 A PW 2005 T24 8 FALSE 235 65 2006 2006-01-01 198 54 0 1.31223021582734 CN06-039 1 NA 52 52 NA 0 2 NA
CN06-039 39 NA NA Female 2006 A PW/SR 2005 U22 36 FALSE 215 55 2006 2006-01-01 264 120 0 1.31223021582734 CN06-039 1 NA 39 39 NA 0 2 NA
CN06-040 36 NA NA Female 2006 A SR/UK 2005 W17 28 FALSE 165 35 2006 2006-01-01 243 99 0 1.96834532374101 CN06-040 1 NA 36 36 NA 0 3 NA
CN06-040 36 NA 52 Female 2006 A PW 2005 T17 8 FALSE 165 65 2006 2006-01-01 198 54 0 1.96834532374101 CN06-040 1 NA 36 36 NA 0 3 NA
CN06-040 38 NA 60 Female 2006 A PW 2005 T18 9 FALSE 175 65 2006 2006-01-01 199 55 0 1.96834532374101 CN06-040 1 NA 38 38 NA 0 3 NA
CN06-040 37 NA NA Female 2006 A SR/PW 2005 X16 15 FALSE 155 25 2006 2006-01-01 219 75 0 1.96834532374101 CN06-040 1 NA 37 37 NA 0 3 NA
CN06-040 36 NA NA Female 2006 A SR/PW 2005 V16 17 FALSE 155 45 2006 2006-01-01 220 76 0 1.96834532374101 CN06-040 1 NA 36 36 NA 0 3 NA
CN06-040 37 NA NA Female 2006 A SR/PW 2005 T18 27 FALSE 175 65 2006 2006-01-01 242 98 0 1.96834532374101 CN06-040 1 NA 37 37 NA 0 3 NA
CN06-041 20 NA NA Female 2006 J PW 2006 V29 10 FALSE 285 45 2006 2006-01-01 200 56 CN06-062 0 CN06-041 0 20 NA NA NA 0 0 NA
CN06-041 20 NA 36 Female 2006 J PW 2006 V28 8 FALSE 275 45 2006 2006-01-01 198 54 CN06-062 0 CN06-041 0 20 NA NA NA 0 0 NA
CN06-042 NA NA NA Male 2006 A SR/PW 2005 Q31 26 FALSE 305 95 2006 2006-01-01 235 91 0 4.59280575539568 CN06-042 1 NA NA NA NA 0 7 NA
CN06-042 36 NA NA Male 2006 A SR/PR 2005 L32 30 FALSE 315 145 2006 2006-01-01 248 104 0 4.59280575539568 CN06-042 1 NA 36 36 NA 0 7 NA
CN06-042 35 NA NA Male 2006 A SR/PW 2005 S30 27 FALSE 295 75 2006 2006-01-01 242 98 0 4.59280575539568 CN06-042 1 NA 35 35 NA 0 7 NA
CN06-042 37 NA NA Male 2006 A SR/PW 2005 O29 26 FALSE 285 115 2006 2006-01-01 235 91 0 4.59280575539568 CN06-042 1 NA 37 37 NA 0 7 NA
CN06-042 40 NA NA Male 2006 A SR/PW 2005 O33 25 FALSE 325 115 2006 2006-01-01 234 90 0 4.59280575539568 CN06-042 1 NA 40 40 NA 0 7 NA
CN06-042 37 NA NA Male 2006 A SR/PW 2005 Q28 25 FALSE 275 95 2006 2006-01-01 234 90 0 4.59280575539568 CN06-042 1 NA 37 37 NA 0 7 NA
CN06-042 NA NA NA Male 2006 A SR/PW 2005 I33 18 FALSE 325 175 2006 2006-01-01 221 77 0 4.59280575539568 CN06-042 1 NA NA NA NA 0 7 NA
CN06-042 39 NA NA Male 2006 A PW 2005 R29 11 FALSE 285 85 2006 2006-01-01 201 57 0 4.59280575539568 CN06-042 1 NA 39 39 NA 0 7 NA
CN06-042 37 NA NA Male 2006 A PW 2005 O35 10 FALSE 345 115 2006 2006-01-01 200 56 0 4.59280575539568 CN06-042 1 NA 37 37 NA 0 7 NA
CN06-042 38 NA NA Male 2006 A PW 2005 M26 9 FALSE 255 135 2006 2006-01-01 199 55 0 4.59280575539568 CN06-042 1 NA 38 38 NA 0 7 NA
CN06-042 38 NA 54 Male 2006 A PW 2005 Q28 8 FALSE 275 95 2006 2006-01-01 198 54 0 4.59280575539568 CN06-042 1 NA 38 38 NA 0 7 NA
CN06-042 35 NA NA Male 2006 A SR/UK 2005 S28 28 FALSE 275 75 2006 2006-01-01 243 99 0 4.59280575539568 CN06-042 1 NA 35 35 NA 0 7 NA
CN06-042 38 NA NA Male 2006 A SR/PW 2005 I33 20 FALSE 325 175 2006 2006-01-01 222 78 0 4.59280575539568 CN06-042 1 NA 38 38 NA 0 7 NA
CN06-043 16 NA 39 Male 2006 J PW 2006 N27 9 FALSE 265 125 2006 2006-01-01 199 55 CN06-F12 0 CN06-043 0 16 NA NA NA 0 0 NA
CN06-044 40 NA 57 Female 2006 A PW 2005 W22 9 FALSE 215 35 2006 2006-01-01 199 55 0 1.31223021582734 CN06-044 1 NA 40 40 NA 0 2 NA
CN06-044 NA NA NA Female 2006 A SR/PW 2005 Y23 27 FALSE 225 15 2006 2006-01-01 242 98 0 1.31223021582734 CN06-044 1 NA NA NA NA 0 2 NA
CN06-048 28 NA NA Male 2006 J PW/SR 2006 U16 36 FALSE 155 55 2006 2006-01-01 264 120 CN06-040 1.31223021582734 CN06-048 0 28 NA NA NA 0 2 NA
CN06-048 15 NA 34 Male 2006 J PW 2006 S17 9 FALSE 165 75 2006 2006-01-01 199 55 CN06-040 1.31223021582734 CN06-048 0 15 NA NA NA 0 2 NA
CN06-048 26 NA NA Male 2006 J SR/PW/TB 2006 R18 23 FALSE 175 85 2006 2006-01-01 228 84 CN06-040 1.31223021582734 CN06-048 0 26 NA NA NA 0 2 NA
CN06-048 27 NA NA Male 2006 J SR/PW 2006 S17 27 FALSE 165 75 2006 2006-01-01 242 98 CN06-040 1.31223021582734 CN06-048 0 27 NA NA NA 0 2 NA
CN06-048 25 NA NA Male 2006 J SR/UK 2006 S17 28 FALSE 165 75 2006 2006-01-01 243 99 CN06-040 1.31223021582734 CN06-048 0 25 NA NA NA 0 2 NA
CN06-048 28 NA NA Male 2006 J PW/SR 2006 U17 35 FALSE 165 55 2006 2006-01-01 263 119 CN06-040 1.31223021582734 CN06-048 0 28 NA NA NA 0 2 NA
CN06-049 22 NA 43 Female 2006 J PW 2006 N43 10 FALSE 425 125 2006 2006-01-01 200 56 CN06-081 0 CN06-049 0 22 NA NA NA 0 0 NA
CN06-049 23 NA 42 Female 2006 J SR 2006 N43 11 FALSE 425 125 2006 2006-01-01 201 57 CN06-081 0 CN06-049 0 23 NA NA NA 0 0 NA
CN06-050 45 NA NA Female 2006 A PW/KG 2005 K39 40 FALSE 385 155 2006 2006-01-01 271 127 CN05-F2 8.5294964028777 CN06-050 1 NA 45 45 NA 0 13 NA
CN06-050 48 118 62 Female 2007 A JR 2005 N41 63 FALSE 405 125 2007 2007-01-01 275 131 CN05-F2 8.5294964028777 CN06-050 2 NA 48 NA 48 0 13 0.406779661016949
CN06-050 40 116 64 Female 2007 A JR 2005 G39 59 FALSE 385 195 2007 2007-01-01 252 108 CN05-F2 8.5294964028777 CN06-050 2 NA 40 NA 40 0 13 0.344827586206897
CN06-050 40 123 65 Female 2007 A PW 2005 M40 58 FALSE 395 135 2007 2007-01-01 251 107 CN05-F2 8.5294964028777 CN06-050 2 NA 40 NA 40 0 13 0.32520325203252
CN06-050 43 121 64 Female 2007 A PW 2005 I38 54 FALSE 375 175 2007 2007-01-01 207 63 CN05-F2 8.5294964028777 CN06-050 2 NA 43 NA 43 0 13 0.355371900826446
CN06-050 45 121 66 Female 2007 A PW 2005 N41 53 FALSE 405 125 2007 2007-01-01 206 62 CN05-F2 8.5294964028777 CN06-050 2 NA 45 NA 45 0 13 0.371900826446281
CN06-050 43 119 67 Female 2007 A PW 2005 M41 49 FALSE 405 135 2007 2007-01-01 193 49 CN05-F2 8.5294964028777 CN06-050 2 NA 43 NA 43 0 13 0.361344537815126
CN06-050 44 112 63 Female 2007 A PW 2005 M41 46 FALSE 405 135 2007 2007-01-01 165 21 CN05-F2 8.5294964028777 CN06-050 2 NA 44 NA 44 0 13 0.392857142857143
CN06-050 NA NA NA Female 2006 A UK/SR 2005 N41 42 FALSE 405 125 2006 2006-01-01 275 131 CN05-F2 8.5294964028777 CN06-050 1 NA NA NA NA 0 13 NA
CN06-050 45 NA NA Female 2006 A PW/SR/FZ 2005 K40 39 FALSE 395 155 2006 2006-01-01 270 126 CN05-F2 8.5294964028777 CN06-050 1 NA 45 45 NA 0 13 NA
CN06-050 NA NA NA Female 2006 A SR/PR 2005 M41 32 FALSE 405 135 2006 2006-01-01 250 106 CN05-F2 8.5294964028777 CN06-050 1 NA NA NA NA 0 13 NA
CN06-050 41 NA NA Female 2006 A SR/PR 2005 M40 31 FALSE 395 135 2006 2006-01-01 249 105 CN05-F2 8.5294964028777 CN06-050 1 NA 41 41 NA 0 13 NA
CN06-050 44 NA NA Female 2006 A SR/PR 2005 K40 29 FALSE 395 155 2006 2006-01-01 247 103 CN05-F2 8.5294964028777 CN06-050 1 NA 44 44 NA 0 13 NA
CN06-050 46 NA NA Female 2006 A SR/PW 2005 I39 20 FALSE 385 175 2006 2006-01-01 222 78 CN05-F2 8.5294964028777 CN06-050 1 NA 46 46 NA 0 13 NA
CN06-050 44 NA 60 Female 2006 A SR 2005 L40 13 FALSE 395 145 2006 2006-01-01 218 74 CN05-F2 8.5294964028777 CN06-050 1 NA 44 44 NA 0 13 NA
CN06-050 40 NA 55 Female 2006 A SR 2005 M40 10 FALSE 395 135 2006 2006-01-01 200 56 CN05-F2 8.5294964028777 CN06-050 1 NA 40 40 NA 0 13 NA
CN06-050 49 120 61 Female 2007 A PW 2005 J38 45 FALSE 375 165 2007 2007-01-01 164 20 CN05-F2 8.5294964028777 CN06-050 2 NA 49 NA 49 0 13 0.408333333333333
CN06-051 46 NA NA Female 2006 A SR/PR 2005 L37 30 FALSE 365 145 2006 2006-01-01 248 104 0 2.62446043165468 CN06-051 1 NA 46 46 NA 0 4 NA
CN06-051 42 NA NA Female 2006 A SR/PR 2005 L37 29 FALSE 365 145 2006 2006-01-01 247 103 0 2.62446043165468 CN06-051 1 NA 42 42 NA 0 4 NA
CN06-051 46 NA 61 Female 2006 A SR 2005 N39 10 FALSE 385 125 2006 2006-01-01 200 56 0 2.62446043165468 CN06-051 1 NA 46 46 NA 0 4 NA
CN06-051 44 NA NA Female 2006 A PW 2005 M39 11 FALSE 385 135 2006 2006-01-01 201 57 0 2.62446043165468 CN06-051 1 NA 44 44 NA 0 4 NA
CN06-051 46 NA NA Female 2006 A SR/PW 2005 P41 16 FALSE 405 105 2006 2006-01-01 220 76 0 2.62446043165468 CN06-051 1 NA 46 46 NA 0 4 NA
CN06-051 48 NA NA Female 2006 A SR/PR 2005 O36 31 FALSE 355 115 2006 2006-01-01 249 105 0 2.62446043165468 CN06-051 1 NA 48 48 NA 0 4 NA
CN06-052 47 NA 54 Female 2006 A PW 2005 N38 10 FALSE 375 125 2006 2006-01-01 200 56 0 1.31223021582734 CN06-052 1 NA 47 47 NA 0 2 NA
CN06-052 46 NA NA Female 2006 A PW 2005 Q38 11 FALSE 375 95 2006 2006-01-01 201 57 0 1.31223021582734 CN06-052 1 NA 46 46 NA 0 2 NA
CN06-052 42 NA NA Female 2006 A SR/PW 2005 Q34 25 FALSE 335 95 2006 2006-01-01 234 90 0 1.31223021582734 CN06-052 1 NA 42 42 NA 0 2 NA
CN06-052 40 NA NA Female 2006 A SR/PW 2005 R34 26 FALSE 335 85 2006 2006-01-01 235 91 0 1.31223021582734 CN06-052 1 NA 40 40 NA 0 2 NA
CN06-052 43 NA NA Female 2006 A SR/PR 2005 P39 32 FALSE 385 105 2006 2006-01-01 250 106 0 1.31223021582734 CN06-052 1 NA 43 43 NA 0 2 NA
CN06-052 45 NA NA Female 2006 A PW/SR 2005 R35 37 FALSE 345 85 2006 2006-01-01 268 124 0 1.31223021582734 CN06-052 1 NA 45 45 NA 0 2 NA
CN06-053 NA NA NA Female 2006 A SR/PW 2005 K33 12 FALSE 325 155 2006 2006-01-01 214 70 0 3.28057553956835 CN06-053 1 NA NA NA NA 0 5 NA
CN06-053 39 NA NA Female 2006 A SR/PR 2005 K34 30 FALSE 335 155 2006 2006-01-01 248 104 0 3.28057553956835 CN06-053 1 NA 39 39 NA 0 5 NA
CN06-053 40 NA NA Female 2006 A SR/PR 2005 L43 29 FALSE 425 145 2006 2006-01-01 247 103 0 3.28057553956835 CN06-053 1 NA 40 40 NA 0 5 NA
CN06-053 36 NA NA Female 2006 A SR/UK 2005 S33 28 FALSE 325 75 2006 2006-01-01 243 99 0 3.28057553956835 CN06-053 1 NA 36 36 NA 0 5 NA
CN06-053 36 NA NA Female 2006 A SR/PW 2005 M29 26 FALSE 285 135 2006 2006-01-01 235 91 0 3.28057553956835 CN06-053 1 NA 36 36 NA 0 5 NA
CN06-053 37 NA 59 Female 2006 A SR 2005 J30 18 FALSE 295 165 2006 2006-01-01 221 77 0 3.28057553956835 CN06-053 1 NA 37 37 NA 0 5 NA
CN06-053 42 NA NA Female 2006 A PW 2005 N31 11 FALSE 305 125 2006 2006-01-01 201 57 0 3.28057553956835 CN06-053 1 NA 42 42 NA 0 5 NA
CN06-053 43 NA 57.5 Female 2006 A SR 2005 M34 10 FALSE 335 135 2006 2006-01-01 200 56 0 3.28057553956835 CN06-053 1 NA 43 43 NA 0 5 NA
CN06-053 35 NA NA Female 2006 A SR/PW 2005 K31 25 FALSE 305 155 2006 2006-01-01 234 90 0 3.28057553956835 CN06-053 1 NA 35 35 NA 0 5 NA
CN06-054 22 NA 46 Male 2006 J PW 2006 N33 10 FALSE 325 125 2006 2006-01-01 200 56 CN06-104 0.656115107913669 CN06-054 0 22 NA NA NA 0 1 NA
CN06-054 25 NA NA Male 2006 J PW 2006 N33 11 FALSE 325 125 2006 2006-01-01 201 57 CN06-104 0.656115107913669 CN06-054 0 25 NA NA NA 0 1 NA
CN06-055 44 NA NA Male 2006 A PW/SR/FZ 2005 G39 39 FALSE 385 195 2006 2006-01-01 270 126 0 5.90503597122302 CN06-055 1 NA 44 44 NA 0 9 NA
CN06-055 40 NA NA Male 2006 A SR/PR 2005 H40 30 FALSE 395 185 2006 2006-01-01 248 104 0 5.90503597122302 CN06-055 1 NA 40 40 NA 0 9 NA
CN06-055 49 123 58 Male 2007 A PW 2005 H43 54 FALSE 425 185 2007 2007-01-01 207 63 0 5.90503597122302 CN06-055 2 NA 49 NA 49 0 9 0.398373983739837
CN06-055 49 124 58 Male 2007 A PW 2005 M34 49 FALSE 335 135 2007 2007-01-01 193 49 0 5.90503597122302 CN06-055 2 NA 49 NA 49 0 9 0.395161290322581
CN06-055 48 116 58 Male 2007 A PW 2005 I43 45 FALSE 425 175 2007 2007-01-01 164 20 0 5.90503597122302 CN06-055 2 NA 48 NA 48 0 9 0.413793103448276
CN06-055 47 NA 60 Male 2006 A SR 2005 R31 10 FALSE 305 85 2006 2006-01-01 200 56 0 5.90503597122302 CN06-055 1 NA 47 47 NA 0 9 NA
CN06-055 41 NA NA Male 2006 A SR/PR 2005 I40 29 FALSE 395 175 2006 2006-01-01 247 103 0 5.90503597122302 CN06-055 1 NA 41 41 NA 0 9 NA
CN06-055 45 NA NA Male 2006 A SR/PW 2005 H39 18 FALSE 385 185 2006 2006-01-01 221 77 0 5.90503597122302 CN06-055 1 NA 45 45 NA 0 9 NA
CN06-055 49 NA NA Male 2006 A PW 2005 P35 11 FALSE 345 105 2006 2006-01-01 201 57 0 5.90503597122302 CN06-055 1 NA 49 49 NA 0 9 NA
CN06-055 44 NA NA Male 2006 A PW/KG 2005 G39 40 FALSE 385 195 2006 2006-01-01 271 127 0 5.90503597122302 CN06-055 1 NA 44 44 NA 0 9 NA
CN06-056 36 118 58 Female 2007 A PW 2005 S33 46 FALSE 325 75 2007 2007-01-01 165 21 0 1.31223021582734 CN06-056 2 NA 36 NA 36 0 2 0.305084745762712
CN06-056 37 117 61 Female 2007 A PW 2005 R37 53 FALSE 365 85 2007 2007-01-01 206 62 0 1.31223021582734 CN06-056 2 NA 37 NA 37 0 2 0.316239316239316
CN06-056 35 NA NA Female 2006 A SR/PR 2005 R37 32 FALSE 365 85 2006 2006-01-01 250 106 0 1.31223021582734 CN06-056 1 NA 35 35 NA 0 2 NA
CN06-056 36 NA NA Female 2006 A SR/PR 2005 P38 31 FALSE 375 105 2006 2006-01-01 249 105 0 1.31223021582734 CN06-056 1 NA 36 36 NA 0 2 NA
CN06-056 35 NA NA Female 2006 A PW 2005 P38 11 FALSE 375 105 2006 2006-01-01 201 57 0 1.31223021582734 CN06-056 1 NA 35 35 NA 0 2 NA
CN06-056 36 NA 52 Female 2006 A SR 2005 P38 10 FALSE 375 105 2006 2006-01-01 200 56 0 1.31223021582734 CN06-056 1 NA 36 36 NA 0 2 NA
CN06-058 42 NA NA Male 2006 A SR/PW 2005 H43 18 FALSE 425 185 2006 2006-01-01 221 77 0 5.90503597122302 CN06-058 1 NA 42 42 NA 0 9 NA
CN06-058 41 NA NA Male 2006 A SR/PW 2005 I43 20 FALSE 425 175 2006 2006-01-01 222 78 0 5.90503597122302 CN06-058 1 NA 41 41 NA 0 9 NA
CN06-058 45 NA 57 Male 2006 A PW 2005 O42 11 FALSE 415 115 2006 2006-01-01 201 57 0 5.90503597122302 CN06-058 1 NA 45 45 NA 0 9 NA
CN06-059 42 112 56 Female 2007 A JR 2006 K36 50 FALSE 355 155 2007 2007-01-01 194 50 CN06-051 3.28057553956835 CN06-059 1 NA 42 42 NA 0 5 0.375
CN06-059 38 117 54 Female 2007 A PW 2006 N39 49 FALSE 385 125 2007 2007-01-01 193 49 CN06-051 3.28057553956835 CN06-059 1 NA 38 38 NA 0 5 0.324786324786325
CN06-059 35 112 56 Female 2007 A JR 2006 N39 63 FALSE 385 125 2007 2007-01-01 275 131 CN06-051 3.28057553956835 CN06-059 1 NA 35 35 NA 0 5 0.3125
CN06-059 38 114 57 Female 2007 A JR 2006 K35 59 FALSE 345 155 2007 2007-01-01 252 108 CN06-051 3.28057553956835 CN06-059 1 NA 38 38 NA 0 5 0.333333333333333
CN06-059 34 116 58 Female 2007 A PW 2006 M36 58 FALSE 355 135 2007 2007-01-01 251 107 CN06-051 3.28057553956835 CN06-059 1 NA 34 34 NA 0 5 0.293103448275862
CN06-059 40 110 54 Female 2007 A PW 2006 M36 53 FALSE 355 135 2007 2007-01-01 206 62 CN06-051 3.28057553956835 CN06-059 1 NA 40 40 NA 0 5 0.363636363636364
CN06-059 36 114 52 Female 2007 A PW 2006 J37 45 FALSE 365 165 2007 2007-01-01 164 20 CN06-051 3.28057553956835 CN06-059 1 NA 36 36 NA 0 5 0.315789473684211
CN06-059 45 112 56 Female 2007 A PW 2006 L38 54 FALSE 375 145 2007 2007-01-01 207 63 CN06-051 3.28057553956835 CN06-059 1 NA 45 45 NA 0 5 0.401785714285714
CN06-059 29 NA NA Female 2006 J UK/SR 2006 M37 41 FALSE 365 135 2006 2006-01-01 274 130 CN06-051 3.28057553956835 CN06-059 0 29 NA NA NA 0 5 NA
CN06-059 29 NA NA Female 2006 J PW/SR/FZ 2006 L37 39 FALSE 365 145 2006 2006-01-01 270 126 CN06-051 3.28057553956835 CN06-059 0 29 NA NA NA 0 5 NA
CN06-059 27 NA NA Female 2006 J SR/PR 2006 N39 32 FALSE 385 125 2006 2006-01-01 250 106 CN06-051 3.28057553956835 CN06-059 0 27 NA NA NA 0 5 NA
CN06-059 29 NA NA Female 2006 J SR/PR 2006 M37 31 FALSE 365 135 2006 2006-01-01 249 105 CN06-051 3.28057553956835 CN06-059 0 29 NA NA NA 0 5 NA
CN06-059 19 NA 39 Female 2006 J PW 2006 O39 11 FALSE 385 115 2006 2006-01-01 201 57 CN06-051 3.28057553956835 CN06-059 0 19 NA NA NA 0 5 NA
CN06-059 38 113 57 Female 2007 A PW 2006 M38 46 FALSE 375 135 2007 2007-01-01 165 21 CN06-051 3.28057553956835 CN06-059 1 NA 38 38 NA 0 5 0.336283185840708
CN06-060 17 NA 40 Male 2006 J PW 2006 R38 11 FALSE 375 85 2006 2006-01-01 201 57 CN06-052 0 CN06-060 0 17 NA NA NA 0 0 NA
CN06-060 34 NA NA Male 2006 J SR/PR 2006 Q38 31 FALSE 375 95 2006 2006-01-01 249 105 CN06-052 0 CN06-060 0 34 NA NA NA 0 0 NA
CN06-060 29 NA NA Male 2006 J SR/PR 2006 R36 32 FALSE 355 85 2006 2006-01-01 250 106 CN06-052 0 CN06-060 0 29 NA NA NA 0 0 NA
CN06-061 40 NA 59 Male 2006 A SR 2005 Q37 11 FALSE 365 95 2006 2006-01-01 201 57 0 1.96834532374101 CN06-061 1 NA 40 40 NA 0 3 NA
CN06-062 51 NA 58 Female 2006 A PW 2005 V29 11 FALSE 285 45 2006 2006-01-01 201 57 0 0.656115107913669 CN06-062 1 NA 51 51 NA 0 1 NA
CN06-063 50 NA 66 Male 2006 A SR 2005 T31 11 FALSE 305 65 2006 2006-01-01 201 57 0 0.656115107913669 CN06-063 1 NA 50 50 NA 0 1 NA
CN06-064 NA NA NA Male 2006 A SR/PW 2005 J33 12 FALSE 325 165 2006 2006-01-01 214 70 0 9.18561151079137 CN06-064 1 NA NA NA NA 0 14 NA
CN06-064 43 NA NA Male 2006 A SR/PW 2005 L31 18 FALSE 305 145 2006 2006-01-01 221 77 0 9.18561151079137 CN06-064 1 NA 43 43 NA 0 14 NA
CN06-064 47 NA NA Male 2006 A SR/PW 2005 I32 20 FALSE 315 175 2006 2006-01-01 222 78 0 9.18561151079137 CN06-064 1 NA 47 47 NA 0 14 NA
CN06-064 48 NA 55 Male 2006 A PW 2005 R31 11 FALSE 305 85 2006 2006-01-01 201 57 0 9.18561151079137 CN06-064 1 NA 48 48 NA 0 14 NA
CN06-065 47 122 64 Male 2008 A PW 2006 T5 64 FALSE 45 65 2008 2008-01-01 161 17 CN06-F12 6.56115107913669 CN06-065 2 NA 47 NA 47 0 10 0.385245901639344
CN06-065 42 123 63 Male 2008 A GC 2006 U5 77 FALSE 45 55 2008 2008-01-01 238 94 CN06-F12 6.56115107913669 CN06-065 2 NA 42 NA 42 0 10 0.341463414634146
CN06-065 46 120 64 Male 2008 A PW 2006 R5 74 FALSE 45 85 2008 2008-01-01 211 67 CN06-F12 6.56115107913669 CN06-065 2 NA 46 NA 46 0 10 0.383333333333333
CN06-065 47 117 68 Male 2008 A MS 2006 O5 70 FALSE 45 115 2008 2008-01-01 204 60 CN06-F12 6.56115107913669 CN06-065 2 NA 47 NA 47 0 10 0.401709401709402
CN06-065 52 122 64 Male 2008 A PW 2006 S6 68 FALSE 55 75 2008 2008-01-01 191 47 CN06-F12 6.56115107913669 CN06-065 2 NA 52 NA 52 0 10 0.426229508196721
CN06-065 38 112 61 Male 2007 A JR 2006 U4 60 FALSE 35 55 2007 2007-01-01 255 111 CN06-F12 6.56115107913669 CN06-065 1 NA 38 38 NA 0 10 0.339285714285714
CN06-065 48 122 64 Male 2008 A PW 2006 R9 65 FALSE 85 85 2008 2008-01-01 162 18 CN06-F12 6.56115107913669 CN06-065 2 NA 48 NA 48 0 10 0.39344262295082
CN06-065 43 119 61 Male 2008 A GC 2006 Q4 78 FALSE 35 95 2008 2008-01-01 239 95 CN06-F12 6.56115107913669 CN06-065 2 NA 43 NA 43 0 10 0.361344537815126
CN06-065 45 115 57 Male 2007 A JR 2006 R4 61 FALSE 35 85 2007 2007-01-01 256 112 CN06-F12 6.56115107913669 CN06-065 1 NA 45 45 NA 0 10 0.391304347826087
CN06-065 40 116 62 Male 2007 A JR 2006 U24 51 FALSE 235 55 2007 2007-01-01 197 53 CN06-F12 6.56115107913669 CN06-065 1 NA 40 40 NA 0 10 0.344827586206897
CN06-065 43 119 62 Male 2007 A PW 2006 N20 48 FALSE 195 125 2007 2007-01-01 170 26 CN06-F12 6.56115107913669 CN06-065 1 NA 43 43 NA 0 10 0.361344537815126
CN06-065 40 114 56 Male 2007 A JR 2006 R18 44 FALSE 175 85 2007 2007-01-01 163 19 CN06-F12 6.56115107913669 CN06-065 1 NA 40 40 NA 0 10 0.350877192982456
CN06-065 43 115 61 Male 2007 A PW 2006 S23 43 FALSE 225 75 2007 2007-01-01 162 18 CN06-F12 6.56115107913669 CN06-065 1 NA 43 43 NA 0 10 0.373913043478261
CN06-065 32 NA NA Male 2006 J PW/SR 2006 U29 38 FALSE 285 55 2006 2006-01-01 269 125 CN06-F12 6.56115107913669 CN06-065 0 32 NA NA NA 0 10 NA
CN06-065 27 NA NA Male 2006 J SR/PW 2006 S29 27 FALSE 285 75 2006 2006-01-01 242 98 CN06-F12 6.56115107913669 CN06-065 0 27 NA NA NA 0 10 NA
CN06-065 27 NA NA Male 2006 J SR/PW 2006 R30 26 FALSE 295 85 2006 2006-01-01 235 91 CN06-F12 6.56115107913669 CN06-065 0 27 NA NA NA 0 10 NA
CN06-065 28 NA 52 Male 2006 J SR 2006 R29 25 FALSE 285 85 2006 2006-01-01 234 90 CN06-F12 6.56115107913669 CN06-065 0 28 NA NA NA 0 10 NA
CN06-065 14 NA 39 Male 2006 J SR 2006 O29 11 FALSE 285 115 2006 2006-01-01 201 57 CN06-F12 6.56115107913669 CN06-065 0 14 NA NA NA 0 10 NA
CN06-065 49 123 63 Male 2008 A PW 2006 V10 68 FALSE 95 45 2008 2008-01-01 191 47 CN06-F12 6.56115107913669 CN06-065 2 NA 49 NA 49 0 10 0.398373983739837
CN06-065 40 116 62 Male 2007 A PW 2006 Q21 52 FALSE 205 95 2007 2007-01-01 198 54 CN06-F12 6.56115107913669 CN06-065 1 NA 40 40 NA 0 10 0.344827586206897
