repeats,individual,distance,year,RunAway
10,329,3.67024001893424,2017,1
1,330,1.17557141269009,2013,1
2,330,2.11278604114362,2013,1
3,330,4.76226244398383,2014,1
4,330,2.34537557852727,2014,1
5,330,2.03390554007118,2015,1
6,330,2.14228143824981,2015,1
7,330,2.56568060042009,2016,1
8,330,3.18591988625316,2016,0
9,330,2.29633273308459,2017,1
10,330,3.20171959916755,2017,1
1,331,3.70195274727546,2013,1
2,331,3.33618151222012,2013,1
3,331,3.74982570129541,2014,1
4,331,2.19911766481145,2014,1
5,331,2.87725860693599,2015,1
6,331,3.66428859150136,2015,1
7,331,3.05495788323479,2016,1
8,331,3.21269503384139,2016,0
9,331,3.05086067972009,2017,1
10,331,3.18291685066956,2017,1
1,332,2.97532707162818,2013,1
2,332,1.90060900178908,2013,1
3,332,3.17399933107248,2014,0
4,332,2.54463327765072,2014,1
5,332,4.43577886180154,2015,1
6,332,2.47040983038712,2015,0
7,332,3.15215139607186,2016,1
8,332,1.02673867590382,2016,1
9,332,2.34112123929881,2017,1
10,332,2.17154735111726,2017,0
1,333,4.23170354306709,2013,1
2,333,2.8489140490648,2013,1
3,333,3.14495627465651,2014,1
4,333,3.30029691204903,2014,0
5,333,2.46888852073534,2015,1
6,333,3.30071514168405,2015,1
7,333,4.50662404051982,2016,0
8,333,3.6169927099568,2016,0
9,333,3.71440005820305,2017,1
10,333,2.1654771742481,2017,1
1,334,3.17904753927681,2013,1
2,334,3.29334643671533,2013,1
3,334,2.34489836990843,2014,1
4,334,3.11742054833593,2014,1
5,334,4.97352809039938,2015,1
6,334,2.02546676803858,2015,1
7,334,3.55294765120781,2016,1
8,334,1.92617887024773,2016,0
9,334,3.35199676928044,2017,1
10,334,1.95817522425904,2017,1
1,335,3.59035115168593,2013,1
2,335,1.73156010120125,2013,1
3,335,3.02047766470712,2014,1
4,335,4.34131625877434,2014,1
5,335,2.77752591255056,2015,0
6,335,2.89360240579636,2015,0
7,335,4.40419031178976,2016,1
8,335,5.03629655316149,2016,0
9,335,5.48310511270667,2017,1
10,335,2.60637467556958,2017,1
1,336,1.94486340934097,2013,0
2,336,3.6511543424175,2013,1
3,336,3.43559544425684,2014,0
4,336,4.28520823436664,2014,1
5,336,3.1502133676837,2015,0
6,336,3.16081935944896,2015,1
7,336,4.51375863443316,2016,0
8,336,3.16199076997497,2016,0
9,336,3.68223512694434,2017,1
10,336,3.48451754499858,2017,1
1,337,2.95552807960855,2013,1
2,337,2.46518883676972,2013,1
3,337,2.66245215647758,2014,0
4,337,1.05147303187699,2014,1
5,337,4.27845501649895,2015,1
6,337,1.40488917079195,2015,0
7,337,2.40929951669027,2016,1
8,337,2.62966895427025,2016,1
9,337,4.20552835668786,2017,0
10,337,3.05785070424817,2017,1
1,338,3.94422528937676,2013,0
2,338,2.70576815050743,2013,0
3,338,4.67136844844011,2014,1
4,338,3.48699781835688,2014,1
5,338,3.54729421736808,2015,0
6,338,3.87753098396904,2015,1
7,338,1.51776774727105,2016,1
8,338,2.98947598759905,2016,1
9,338,3.21442424854363,2017,1
10,338,2.23327075166322,2017,1
1,339,3.0121705199651,2013,1
2,339,2.27865966915163,2013,1
3,339,3.21974742967961,2014,0
4,339,1.21517177677812,2014,1
5,339,3.2844095886735,2015,0
6,339,2.36372650647139,2015,1
7,339,3.93933989741191,2016,0
8,339,1.02688950184676,2016,1
9,339,3.04251330930585,2017,1
10,339,2.77909035753754,2017,0
1,340,3.9405236131284,2013,1
2,340,1.41998889118719,2013,1
3,340,2.45126898493503,2014,0
4,340,3.71186151736188,2014,0
5,340,3.6128736225985,2015,0
6,340,3.35633410759892,2015,1
7,340,3.28857030726888,2016,1
8,340,1.33145828597238,2016,1
9,340,3.85106219717854,2017,1
10,340,3.21577606345008,2017,0
1,341,1.18529291470312,2013,1
2,341,2.82654866984789,2013,1
3,341,3.953767761272,2014,0
4,341,3.70378758447782,2014,1
5,341,2.36871504959742,2015,1
6,341,3.90759176820985,2015,1
7,341,2.60303667426635,2016,1
8,341,3.38195896545347,2016,1
9,341,3.92853270114265,2017,1
10,341,3.39057608876817,2017,1
1,342,2.34729745125284,2013,1
2,342,3.81998236681457,2013,0
3,342,4.47743008578332,2014,1
4,342,2.07080356620737,2014,1
5,342,2.81780566681402,2015,1
6,342,4.0036584716744,2015,1
7,342,2.14800811187129,2016,1
8,342,1.28062419703682,2016,1
9,342,2.50530096469523,2017,1
10,342,4.06648977745833,2017,1
1,343,1.63815236725654,2013,1
2,343,2.75169616939924,2013,1
3,343,3.96193007814863,2014,1
4,343,3.04692745427183,2014,1
5,343,3.56691905433502,2015,1
6,343,4.62398016004902,2015,0
7,343,3.90077121145515,2016,1
8,343,3.59119065147262,2016,1
9,343,3.49098640818382,2017,1
10,343,1.84158339636341,2017,1
1,344,3.83919689343988,2013,0
2,344,3.54210662187202,2013,1
3,344,3.40362073427232,2014,1
4,344,3.05720034377495,2014,1
5,344,1.72895211689885,2015,1
6,344,3.15359375197673,2015,1
7,344,4.25495609521765,2016,0
8,344,2.38828704015203,2016,0
9,344,1.19915075252325,2017,1
10,344,4.83802787018593,2017,1
1,345,2.43572206321373,2013,0
2,345,4.14035660065238,2013,1
3,345,3.62405347047281,2014,0
4,345,4.65773610024556,2014,0
5,345,2.95790941545269,2015,1
6,345,2.69955547182701,2015,1
7,345,4.7322579791517,2016,1
8,345,5.15652982339948,2016,1
9,345,3.31851888035125,2017,1
10,345,3.16984704552344,2017,1
1,346,3.74234949829106,2013,0
2,346,2.32746330959047,2013,0
3,346,3.49782615238744,2014,1
4,346,2.01038799785929,2014,1
5,346,2.7025203855877,2015,1
6,346,3.79488353383167,2015,1
7,346,2.23704658982464,2016,1
8,346,3.85086062363144,2016,0
9,346,3.50217905968609,2017,0
10,346,4.43374253551606,2017,0
1,347,5.16566298935473,2013,1
2,347,2.42462424242946,2013,1
3,347,3.39063883260337,2014,0
4,347,4.55866378109588,2014,0
5,347,3.19904542772655,2015,1
6,347,2.34618699868032,2015,1
7,347,2.00242919458476,2016,0
8,347,4.4004443032093,2016,1
9,347,5.59949170568404,2017,1
10,347,1.95269971698909,2017,0
1,348,3.1105373040221,2013,1
2,348,1.43193085438565,2013,1
3,348,3.06967120631415,2014,0
4,348,2.69282013524768,2014,1
5,348,2.98794671374628,2015,0
6,348,5.89485439080467,2015,1
7,348,1.60131952154033,2016,1
8,348,3.43211340170645,2016,0
9,348,4.83265771671135,2017,0
10,348,2.38897745658414,2017,1
1,349,2.18065728683981,2013,0
2,349,3.04830946044581,2013,1
3,349,4.30055136995643,2014,1
4,349,2.65687515959501,2014,0
5,349,1.97420872922166,2015,1
6,349,3.07054854179256,2015,1
7,349,0.982180731889262,2016,1
8,349,1.5245448790129,2016,0
9,349,4.08646279809096,2017,1
10,349,3.45881557444238,2017,1
1,350,0.826003570036027,2013,1
2,350,3.61761625722293,2013,1
3,350,0.695204647551082,2014,1
4,350,2.55303128815489,2014,1
5,350,3.29949067695872,2015,1
6,350,1.57152541327542,2015,1
7,350,4.26749748403291,2016,1
8,350,4.21450578994531,2016,1
9,350,2.32514406895723,2017,1
10,350,4.12102190988245,2017,1
1,351,3.19654977656002,2013,1
2,351,3.65011318866726,2013,1
3,351,3.67100418790199,2014,1
4,351,1.71584223486777,2014,1
5,351,0.97389041721047,2015,1
6,351,5.20532606437082,2015,1
7,351,3.23138992991117,2016,1
8,351,3.37564226018481,2016,1
9,351,1.8070314817019,2017,1
10,351,4.13254984181008,2017,1
1,352,4.83947679495165,2013,0
2,352,4.5278701045484,2013,1
3,352,0.976372977242241,2014,0
4,352,1.95949200136671,2014,1
5,352,3.09779160179052,2015,1
6,352,3.69684079938569,2015,1
7,352,2.4561114833899,2016,1
8,352,2.14145069805598,2016,1
9,352,3.22978593633584,2017,1
10,352,2.05735684839247,2017,1
1,353,5.04350430210435,2013,1
2,353,1.17450460010016,2013,1
3,353,3.50879220740011,2014,1
4,353,1.00367279326984,2014,1
5,353,2.50567708281208,2015,1
6,353,4.48433728415762,2015,0
7,353,4.12176857432144,2016,1
8,353,1.60013935190008,2016,0
9,353,1.52390196370545,2017,1
10,353,3.05810583974077,2017,1
1,354,2.04702336125374,2013,1
2,354,3.40577011482866,2013,0
3,354,2.0160615161048,2014,1
4,354,1.38987698403011,2014,0
5,354,2.56983123210317,2015,0
6,354,1.77578936720328,2015,1
7,354,4.0866419673221,2016,1
8,354,2.66519441961886,2016,1
9,354,2.96215929609995,2017,1
10,354,4.38059132989247,2017,1
1,355,4.85782124241692,2013,1
2,355,2.94704978218748,2013,1
3,355,3.33333620077998,2014,1
4,355,4.30909768203641,2014,1
5,355,2.82553775515335,2015,1
6,355,1.95637413489279,2015,0
7,355,3.99420036616155,2016,1
8,355,1.47536546037017,2016,1
9,355,2.75474687085019,2017,1
10,355,2.59784492217654,2017,1
1,356,2.4772556636323,2013,1
2,356,0.246391245850933,2013,1
3,356,2.41309975779267,2014,1
4,356,4.26631293072596,2014,0
5,356,2.53112934496672,2015,0
6,356,2.38095681479206,2015,1
7,356,2.33386051726153,2016,1
8,356,2.12526070629912,2016,1
9,356,3.146021703841,2017,1
10,356,3.59278070808763,2017,0
1,357,4.44870575010661,2013,1
2,357,1.43390871149242,2013,0
3,357,3.39535333068367,2014,1
4,357,2.84676604003678,2014,1
5,357,3.28528601857232,2015,1
6,357,1.96828273157371,2015,0
7,357,3.04551141761145,2016,1
8,357,1.84638621286227,2016,0
9,357,3.65970327638786,2017,1
10,357,2.05381018326901,2017,1
1,358,3.06354727856791,2013,1
2,358,0.872767323070841,2013,1
3,358,3.32696686109308,2014,0
4,358,4.10772289770159,2014,1
5,358,3.7661628767749,2015,1
6,358,4.0536729823113,2015,0
7,358,1.64405720153851,2016,1
8,358,2.83069861342661,2016,1
9,358,2.93029901198159,2017,1
10,358,3.72019564869517,2017,0
1,359,2.83221812346144,2013,0
2,359,2.79672108398485,2013,1
3,359,4.67812825011243,2014,0
4,359,4.0909351280286,2014,1
5,359,1.24355537032822,2015,1
6,359,2.61538920700511,2015,1
7,359,2.00784181260217,2016,1
8,359,5.9715850332843,2016,1
9,359,2.5056654686537,2017,1
10,359,4.14803978343915,2017,1
1,360,3.09627124904589,2013,1
2,360,3.1088302101448,2013,1
3,360,3.49523694903772,2014,0
4,360,2.85735650233095,2014,1
5,360,3.83293699605956,2015,1
6,360,3.55982377348378,2015,1
7,360,1.31490405429249,2016,1
8,360,2.44438768741597,2016,1
9,360,2.4766468766894,2017,1
10,360,2.49389567366624,2017,1
1,361,4.06528488521985,2013,1
2,361,4.48702703437434,2013,1
3,361,2.07819905071293,2014,1
4,361,3.54143546570258,2014,1
5,361,1.83023207397017,2015,1
6,361,2.44291962331238,2015,1
7,361,3.29846554362813,2016,1
8,361,2.81107721088549,2016,1
9,361,2.31954979687724,2017,1
10,361,1.74255145826321,2017,1
1,362,2.68823346331318,2013,1
2,362,3.05249804576917,2013,1
3,362,3.562233812465,2014,1
4,362,2.12418317663747,2014,1
5,362,3.5867559627909,2015,1
6,362,1.83616042912843,2015,0
7,362,2.45388797792012,2016,0
8,362,3.45037716986858,2016,1
9,362,2.30748452581483,2017,1
10,362,2.22040389103467,2017,1
1,363,2.95266734007944,2013,1
2,363,3.03543456559178,2013,1
3,363,3.93448195873755,2014,0
4,363,2.76661397974429,2014,0
5,363,1.29921191700025,2015,0
6,363,2.34416190118641,2015,1
7,363,2.36952953165242,2016,1
8,363,2.06767241069602,2016,1
9,363,3.32190370221003,2017,1
10,363,5.50176509605977,2017,1
1,364,3.79416747142008,2013,0
2,364,2.84516044029372,2013,1
3,364,3.50366718407969,2014,1
4,364,4.44276824076692,2014,0
5,364,2.69073282282979,2015,1
6,364,3.66448047052591,2015,1
7,364,3.56189911645936,2016,1
8,364,2.87736517420495,2016,1
9,364,3.05654600663726,2017,0
10,364,3.65189100301244,2017,1
1,365,2.97376135700348,2013,0
2,365,2.66049100387673,2013,1
3,365,2.40601001991895,2014,1
4,365,3.29096207603689,2014,0
5,365,2.94497800229309,2015,1
6,365,2.62826172280659,2015,1
7,365,3.17658846965934,2016,0
8,365,2.22693307801002,2016,1
9,365,2.19758039165093,2017,1
10,365,4.37356613266313,2017,0
1,366,2.11864393731935,2013,1
2,366,3.31578806052738,2013,1
3,366,2.03161342136174,2014,1
4,366,2.76939035350457,2014,1
5,366,3.39036228213348,2015,1
6,366,1.99046321582136,2015,0
7,366,3.595038671127,2016,1
8,366,3.21891522857555,2016,1
9,366,2.6833937093554,2017,1
10,366,3.24546654240252,2017,1
1,367,3.07504483526323,2013,1
2,367,2.16034996623093,2013,1
3,367,1.60293607979226,2014,1
4,367,3.10613176878206,2014,1
5,367,1.99527882990762,2015,0
6,367,2.96478001063528,2015,1
7,367,1.35192383451627,2016,1
8,367,2.07096751011246,2016,1
9,367,3.27211081419361,2017,1
10,367,4.04532279459033,2017,0
1,368,3.16927854921525,2013,1
2,368,2.00556501741981,2013,1
3,368,2.58466260167602,2014,1
4,368,4.09363612666732,2014,1
5,368,3.51868425756791,2015,0
6,368,3.78704033898938,2015,1
7,368,3.99670095378985,2016,0
8,368,3.3774679772211,2016,1
9,368,4.10937999763642,2017,1
10,368,2.02678604426443,2017,1
1,369,3.29964525580576,2013,1
2,369,2.66051767867354,2013,1
3,369,3.2017388950915,2014,1
4,369,4.32539797092552,2014,1
5,369,3.50379348202283,2015,1
6,369,2.37036330620786,2015,1
7,369,2.64984588708275,2016,1
8,369,2.04866137319186,2016,1
9,369,2.91018574875101,2017,1
10,369,2.50040310192128,2017,0
1,370,3.79157269496336,2013,1
2,370,2.50727239570633,2013,1
3,370,3.71031471101195,2014,1
4,370,3.7207301338674,2014,1
5,370,2.56466978393535,2015,1
6,370,4.42649174309633,2015,1
7,370,3.0269243053279,2016,0
8,370,2.34718157795396,2016,1
9,370,3.07439935119186,2017,1
10,370,2.00903748152802,2017,1
1,371,3.6509932795695,2013,1
2,371,2.10483201188998,2013,1
3,371,4.29299293500947,2014,1
4,371,0.925793414303803,2014,1
5,371,1.88753987770638,2015,1
6,371,2.66165410754,2015,1
7,371,2.29930248002929,2016,1
8,371,4.34694517132456,2016,1
9,371,2.939574028074,2017,1
10,371,3.35480441562479,2017,0
1,372,3.70736955733116,2013,1
2,372,3.15287795135706,2013,0
3,372,3.96101003763578,2014,1
4,372,3.43971622687213,2014,0
5,372,3.69821380418932,2015,0
6,372,1.51399253564513,2015,1
7,372,1.87367826592912,2016,1
8,372,0.773592514013397,2016,1
9,372,2.74672713625608,2017,1
10,372,4.4317564961981,2017,0
1,373,2.02159716778398,2013,0
2,373,3.31506322224832,2013,0
3,373,3.44095616418697,2014,1
4,373,3.23852639929048,2014,1
5,373,2.71577738555775,2015,1
6,373,2.38185595737645,2015,1
7,373,2.36323203939542,2016,1
8,373,3.01745324715966,2016,0
9,373,4.29963841108782,2017,1
10,373,2.20649251485608,2017,0
1,374,2.87746561288695,2013,0
2,374,3.09926815660078,2013,1
3,374,3.79141349010677,2014,0
4,374,2.76867188297565,2014,1
5,374,3.63771730742532,2015,1
6,374,1.50326719192524,2015,1
7,374,3.71839965544311,2016,1
8,374,3.09637100777019,2016,0
9,374,1.90435472567149,2017,1
10,374,0.669641363678233,2017,1
1,375,2.6346633650687,2013,1
2,375,3.66886073212612,2013,1
3,375,3.31905529591832,2014,1
4,375,2.63583361021459,2014,1
5,375,3.05006535632759,2015,1
6,375,3.15599060190004,2015,0
7,375,2.24758947380508,2016,1
8,375,3.05455507893137,2016,1
9,375,3.11226854696816,2017,1
10,375,2.27716853955176,2017,1
1,376,3.19819556381454,2013,1
2,376,3.3105603138377,2013,1
3,376,3.52632360170575,2014,1
4,376,3.71104652201967,2014,0
5,376,3.41031061325937,2015,0
6,376,3.30139892719201,2015,1
7,376,2.90456990353774,2016,1
8,376,3.4487603052257,2016,0
9,376,1.73075495788877,2017,1
10,376,3.65427019304147,2017,0
1,377,2.46509062536956,2013,0
2,377,5.33752882268268,2013,1
3,377,2.40366194107511,2014,0
4,377,0.112370170951121,2014,1
5,377,4.37208530087141,2015,1
6,377,2.40134761832116,2015,1
7,377,3.5929509178596,2016,1
8,377,3.22574206980329,2016,0
9,377,4.09631206213814,2017,1
10,377,2.09673397607667,2017,1
1,378,1.81093840875207,2013,1
2,378,4.06496900017888,2013,1
3,378,2.04143253249406,2014,1
4,378,1.46630588212685,2014,1
5,378,3.77796949500986,2015,1
6,378,2.93474172440963,2015,1
7,378,5.27820422438891,2016,1
8,378,3.34360962263468,2016,0
9,378,2.6469072596387,2017,1
10,378,2.37281545010515,2017,1
1,379,4.68460867330367,2013,1
2,379,1.78507211576851,2013,1
3,379,3.61696204531091,2014,1
4,379,3.56168001524634,2014,1
5,379,2.42719406836042,2015,1
6,379,4.53571787982434,2015,1
7,379,2.25234453553156,2016,1
8,379,2.98052814214397,2016,1
9,379,3.38762840391646,2017,0
10,379,5.32312597346536,2017,0
1,380,3.61515223831476,2013,1
2,380,4.73154802913209,2013,1
3,380,2.27143737679782,2014,0
4,380,1.25455969321648,2014,1
5,380,3.8893567851826,2015,1
6,380,1.37153100031388,2015,1
7,380,1.65778963610543,2016,1
8,380,3.61077020223833,2016,0
9,380,2.94422337333136,2017,1
10,380,3.84701928165966,2017,0
1,381,4.43317474126775,2013,1
2,381,3.9127448826606,2013,1
3,381,3.3823299811069,2014,1
4,381,3.55201861362863,2014,0
5,381,3.14482665183812,2015,1
6,381,4.70839228572527,2015,1
7,381,3.05238938245209,2016,1
8,381,3.80714383193564,2016,1
9,381,2.05988371980749,2017,1
10,381,3.03924223684726,2017,1
1,382,1.00237267181591,2013,1
2,382,3.13872960168305,2013,0
3,382,1.51172323386029,2014,0
4,382,2.86712561557169,2014,0
5,382,2.75988312571635,2015,0
6,382,3.97201927759175,2015,1
7,382,2.35776854911526,2016,1
8,382,2.33582155685251,2016,1
9,382,1.02698628917502,2017,1
10,382,3.62038170075029,2017,1
1,383,4.08867161825065,2013,1
2,383,2.77392276105236,2013,1
3,383,4.48023793951334,2014,1
4,383,2.59024394455841,2014,1
5,383,1.99767795801602,2015,0
6,383,3.22914539927375,2015,1
7,383,3.68628453949449,2016,1
8,383,1.50647962735776,2016,0
9,383,1.3643665983173,2017,1
10,383,3.04641988090055,2017,0
1,384,3.48043528712928,2013,1
2,384,0.655513625643724,2013,1
3,384,1.29381250045752,2014,1
4,384,3.30776993961502,2014,0
5,384,3.88873445721672,2015,1
6,384,2.61906441056952,2015,1
7,384,4.20042237058618,2016,1
8,384,2.38621358237177,2016,1
9,384,2.83330418739193,2017,1
10,384,4.3497427411458,2017,0
1,385,2.91844263742385,2013,1
2,385,3.02587310208511,2013,1
3,385,2.10012929293538,2014,1
4,385,3.06701060439015,2014,0
5,385,2.3557344153008,2015,1
6,385,1.20056048305771,2015,1
7,385,2.02950812796079,2016,1
8,385,2.76135090941081,2016,1
9,385,3.16363174597714,2017,1
10,385,4.06803589634442,2017,1
1,386,3.03853422682204,2013,1
2,386,2.87259327567082,2013,1
3,386,4.10613338969307,2014,1
4,386,5.41505639305858,2014,1
5,386,2.9145622503688,2015,1
6,386,4.17798559053759,2015,1
7,386,3.48618286487987,2016,0
8,386,2.92395402162636,2016,1
9,386,1.07911495004903,2017,1
10,386,2.03244725449697,2017,1
1,387,2.44325606769898,2013,0
2,387,1.88979281625654,2013,1
3,387,1.83875006039358,2014,0
4,387,2.58707451504994,2014,0
5,387,3.9518894344804,2015,1
6,387,2.07981947349848,2015,1
7,387,3.11817511796098,2016,1
8,387,2.79700720464024,2016,1
9,387,3.79309979915499,2017,0
10,387,3.038436841476,2017,1
1,388,2.83183700818198,2013,1
2,388,2.41581059101441,2013,1
3,388,3.89189866651783,2014,0
4,388,4.13933307604847,2014,1
5,388,3.0194424834681,2015,1
6,388,6.27178275094146,2015,0
7,388,2.99700678782654,2016,1
8,388,5.9238239501318,2016,1
9,388,2.86612047793471,2017,1
10,388,1.42929293783321,2017,0
1,389,1.57523341982923,2013,0
2,389,2.1285300569122,2013,0
3,389,4.47840798244259,2014,0
4,389,4.70332330212618,2014,1
5,389,3.39760859296134,2015,1
6,389,3.3084952925681,2015,1
7,389,2.46304470736196,2016,1
8,389,2.3233244036321,2016,1
9,389,2.28209689784036,2017,1
10,389,2.12945000509903,2017,1
1,390,2.46007755015167,2013,1
2,390,2.37731023204136,2013,1
3,390,3.52853744956257,2014,1
4,390,3.77081867169404,2014,1
5,390,4.60318075443505,2015,1
6,390,0.551378646370781,2015,1
7,390,3.49511968189925,2016,1
8,390,2.68153152171073,2016,1
9,390,2.7336093974497,2017,1
10,390,1.35829589006175,2017,1
1,391,2.96712194519411,2013,1
2,391,2.22399289450931,2013,1
3,391,3.35575942824793,2014,1
4,391,1.88719081580714,2014,1
5,391,6.44599197819979,2015,0
6,391,2.21790113299201,2015,1
7,391,2.71779668866796,2016,0
8,391,1.77123380868844,2016,1
9,391,2.6748270034362,2017,1
10,391,5.13425460540829,2017,0
1,392,2.61310791706866,2013,1
2,392,3.61020385781905,2013,1
3,392,2.06022022486409,2014,1
4,392,4.53836358801599,2014,0
5,392,3.4683515981661,2015,0
6,392,2.28336697230115,2015,1
7,392,3.23043894486202,2016,1
8,392,2.61313630868623,2016,1
9,392,3.50870846650783,2017,0
10,392,2.19060340265534,2017,1
1,393,3.46321585968337,2013,1
2,393,4.58317836100403,2013,1
3,393,4.26276162796841,2014,1
4,393,3.30499251278502,2014,1
5,393,3.33367663481422,2015,1
6,393,3.42150300893867,2015,1
7,393,3.89837975564265,2016,1
8,393,3.38592714686162,2016,1
9,393,3.6060901173083,2017,1
10,393,3.63781152752278,2017,1
1,394,3.22779384371125,2013,0
2,394,3.72044942408069,2013,0
3,394,3.05783935672463,2014,1
4,394,4.01128638626024,2014,1
5,394,2.57174862726726,2015,1
6,394,3.19377094223722,2015,0
7,394,3.03246411185618,2016,0
8,394,1.92584544585627,2016,1
9,394,4.19882598973803,2017,1
10,394,1.83756678659931,2017,1
1,395,4.30512922116238,2013,1
2,395,1.93153352428248,2013,0
3,395,2.01791653441686,2014,0
4,395,3.86088849107471,2014,1
5,395,2.91825507283207,2015,1
6,395,1.1548091606964,2015,1
7,395,4.50342038213375,2016,1
8,395,0.511472569196157,2016,1
9,395,2.30747397867967,2017,0
10,395,1.47966065672368,2017,1
1,396,2.43203249788604,2013,1
2,396,3.08868112913109,2013,1
3,396,2.66645922450977,2014,1
4,396,2.42114585008969,2014,1
5,396,2.83620414427077,2015,1
6,396,3.26916541075801,2015,0
7,396,2.144240417913,2016,1
8,396,0.925143773349246,2016,1
9,396,2.07415413571204,2017,1
10,396,1.09564220872582,2017,1
1,397,3.63533873386609,2013,1
2,397,4.87015838792933,2013,0
3,397,1.85453806151872,2014,1
4,397,2.11456455582949,2014,1
5,397,2.12446609931283,2015,1
6,397,3.78839045634158,2015,1
7,397,3.03134468397419,2016,1
8,397,3.48894781594394,2016,0
9,397,3.7714698786912,2017,1
10,397,3.24783460866914,2017,1
1,398,3.44783163813829,2013,1
2,398,1.83743473477854,2013,1
3,398,2.93821171789616,2014,1
4,398,2.38389653543308,2014,1
5,398,1.69517069637237,2015,1
6,398,1.83101565697358,2015,0
7,398,3.93760954771723,2016,1
8,398,1.6994530129641,2016,0
9,398,2.5956719732383,2017,1
10,398,3.98256504922528,2017,1
1,399,3.32925949315139,2013,1
2,399,3.65234723345439,2013,0
3,399,3.33137935811481,2014,1
4,399,2.85112466282696,2014,0
5,399,0.800282422040447,2015,1
6,399,2.39116148510348,2015,1
7,399,1.62169202993254,2016,0
8,399,2.62191571413176,2016,0
9,399,5.05410707311695,2017,0
10,399,3.13822540326389,2017,1
1,400,2.28085372224665,2013,1
2,400,3.88869244065548,2013,0
3,400,3.4913729284747,2014,0
4,400,2.91964993089422,2014,0
5,400,2.77236874947529,2015,1
6,400,2.85451441676952,2015,1
7,400,2.9285799744247,2016,1
8,400,3.61953024464891,2016,1
9,400,3.12765667624688,2017,1
10,400,2.37262335430202,2017,1
1,401,3.8343714939379,2013,1
2,401,2.30159605168837,2013,1
3,401,4.30924048218871,2014,1
4,401,2.01982237311164,2014,0
5,401,3.74798510274554,2015,1
6,401,4.25779662068081,2015,0
7,401,4.2221833523778,2016,1
8,401,2.88783915729948,2016,1
9,401,3.69220014293422,2017,1
10,401,0.862358500144873,2017,1
1,402,3.44423598404023,2013,1
2,402,2.8907131256421,2013,1
3,402,3.59982465578244,2014,1
4,402,3.10875907368838,2014,0
5,402,4.29479689861678,2015,0
6,402,2.82934924434195,2015,1
7,402,3.73373951869607,2016,0
8,402,2.89404391838078,2016,1
9,402,3.65576257195121,2017,0
10,402,1.76873390663071,2017,1
1,403,3.60656951403917,2013,1
2,403,2.61040954376811,2013,1
3,403,3.39481502013104,2014,1
4,403,2.12468145122245,2014,1
5,403,3.54164091212584,2015,1
6,403,5.99152532733133,2015,1
7,403,4.54052050648587,2016,1
8,403,3.98037879490478,2016,1
9,403,2.38098503161834,2017,0
10,403,3.32486046626697,2017,0
1,404,2.84166166905391,2013,1
2,404,1.01487110519309,2013,1
3,404,2.75983210290263,2014,1
4,404,2.68346195373273,2014,1
5,404,2.91036968412771,2015,1
6,404,2.46799300629295,2015,0
7,404,3.65182895976312,2016,0
8,404,4.91858057970287,2016,1
9,404,4.15565715134385,2017,0
10,404,3.66018517916846,2017,1
1,405,3.05506908758354,2013,1
2,405,3.07573238027463,2013,0
3,405,4.15752258181319,2014,1
4,405,4.28164889939765,2014,1
5,405,2.40805314290233,2015,1
6,405,3.94980334950322,2015,1
7,405,1.81689021492571,2016,1
8,405,1.80734139522125,2016,0
9,405,4.59578333479431,2017,1
10,405,3.03693926850179,2017,1
1,406,3.03378209943327,2013,1
2,406,3.97902301968396,2013,1
3,406,2.80334341385415,2014,0
4,406,2.15333561251748,2014,1
5,406,3.13835732498621,2015,1
6,406,1.29136666397025,2015,1
7,406,2.52753389646002,2016,1
8,406,2.84325983906578,2016,1
9,406,1.55743731520441,2017,1
10,406,3.18476433593766,2017,0
1,407,2.26726689735613,2013,1
2,407,4.11407753323473,2013,1
3,407,2.718957963527,2014,0
4,407,1.90899972335183,2014,1
5,407,3.23922273773727,2015,0
6,407,2.94678231594249,2015,1
7,407,3.04031788223223,2016,1
8,407,3.21545474434617,2016,0
9,407,2.60597899986407,2017,1
10,407,2.67340912620604,2017,1
1,408,3.64800381835491,2013,0
2,408,4.62673701629703,2013,1
3,408,1.07430622650367,2014,1
4,408,2.86431958748549,2014,1
5,408,3.9796823049288,2015,1
6,408,1.82078806789932,2015,1
7,408,4.16681337455667,2016,1
8,408,2.62077258470273,2016,1
9,408,3.70775212141734,2017,1
10,408,4.47376577810174,2017,1
1,409,3.89857683335633,2013,1
2,409,4.21431502306541,2013,1
3,409,0.7921729416102,2014,1
4,409,1.7266371963452,2014,1
5,409,3.5814666578893,2015,0
6,409,2.08921920180785,2015,1
7,409,2.44812550449905,2016,0
8,409,4.38422224664466,2016,1
9,409,3.11649412372304,2017,0
10,409,3.04531787848317,2017,1
1,410,2.7544143679844,2013,1
2,410,1.40210448128358,2013,1
3,410,1.11942603497163,2014,1
4,410,2.78223375616963,2014,1
5,410,3.3547387949361,2015,1
6,410,1.68105521884702,2015,1
7,410,1.19221990284338,2016,1
8,410,4.2755091369191,2016,1
9,410,3.50699835111917,2017,1
10,410,3.48209487168967,2017,0
1,411,3.91709649777486,2013,0
2,411,3.55474357042332,2013,1
3,411,1.94449731839895,2014,1
4,411,4.25015505558455,2014,0
5,411,1.72263994659312,2015,1
6,411,2.52141167927972,2015,1
7,411,3.33359562123405,2016,1
8,411,3.28099846915116,2016,1
9,411,3.58933550071484,2017,0
10,411,3.87659207938919,2017,1
1,412,2.19032766926401,2013,1
2,412,1.71257371221718,2013,1
