id,Weight,Body_Length,Tail_Length,Sex,Year,Age,Xpos,Ypos,Mother,inbreeding,temperature,humidity,Birds_seen
CN06-082,26,109,53,Male,2006,J,415,95,CN06-094,0,13.6,5.88985572604327,2
CN06-083,38,109,54,Female,2006,A,445,85,CN05-F5,0,12,62.2965441741685,3
CN06-084,41,109,53,Female,2006,A,445,85,0,0,2.9,71.4102851171501,5
CN06-084,38,109,53,Female,2006,A,445,95,0,0,12.9,58.4014309917244,3
CN06-084,37,109,53,Female,2006,A,435,95,0,0,12.4,38.9030299461863,4
CN06-084,57,109,56,Female,2006,A,445,95,0,0,18.8,61.5203356622909,2
CN06-085,43,109,53,Male,2006,A,395,85,0,0,17.4,74.1997785429112,3
CN06-085,36,109,60,Male,2006,A,425,95,0,0,10.1,59.2759009005913,4
CN06-085,38,109,53,Male,2006,A,445,95,0,0,11.4,69.0821715401062,5
CN06-086,44,109,53,Male,2006,A,365,105,0,0,14.1,61.0052009934922,4
CN06-086,38,109,53,Male,2006,A,365,135,0,0,16.2,27.5677929418068,5
CN06-086,41,109,53,Male,2006,A,325,75,0,0,12.4,74.3864607158117,4
CN06-086,43,109,53,Male,2006,A,365,95,0,0,17.3,62.2894807424608,2
CN06-086,42,109,53,Male,2006,A,305,75,0,0,19.4,86.9391022763028,5
CN06-086,38,109,53,Male,2006,A,305,85,0,0,12,47.6918370318972,3
CN06-086,45,109,53,Male,2006,A,305,85,0,0,8.3,92.6794339246883,2
CN06-086,39,109,55,Male,2006,A,415,105,0,0,12.7,94.8135544880446,3
CN06-086,39,109,52,Male,2006,A,385,155,0,0,17.1,78.4397556575649,3
CN06-087,36,115,62,Male,2007,A,25,55,CN06-040,0,10.6,80.0565045011477,3
CN06-087,40,120,60,Male,2007,A,25,85,CN06-040,0,13.2,51.5547933317853,3
CN06-087,28,109,49,Male,2006,J,165,65,CN06-040,0,15.4,37.8337786400851,1
CN06-087,34,113,67,Male,2007,A,35,45,CN06-040,0,11.9,22.4982505516226,8
CN06-087,36,118,58,Male,2007,A,45,75,CN06-040,0,10.3,61.6755718302047,4
CN06-087,34,116,58,Male,2007,A,115,85,CN06-040,0,12.2,41.8334953467573,3
CN06-087,35,112,59,Male,2007,A,35,55,CN06-040,0,16.4,89.6691869803346,1
CN06-087,27,109,53,Male,2006,J,135,55,CN06-040,0,7,38.8114035737004,6
CN06-087,30,109,53,Male,2006,J,165,65,CN06-040,0,9.3,35.7196099938362,3
CN06-087,23,109,49,Male,2006,J,155,65,CN06-040,0,10,23.0890933412113,5
CN06-087,28,109,53,Male,2006,J,155,65,CN06-040,0,7.3,64.4638565714392,5
CN06-087,38,114,56,Male,2007,A,35,85,CN06-040,0,10.2,77.9839593458407,1
CN06-088,50,109,53,Female,2006,A,135,105,CN05-F6,0,23.6,96.7469806199418,4
CN06-088,48,109,53,Female,2006,A,135,85,CN05-F6,0,8,79.9525374086064,6
CN06-088,46,109,58,Female,2006,A,135,75,CN05-F6,0,7.1,30.1482009242649,5
CN06-088,43,109,53,Female,2006,A,135,85,CN05-F6,0,8.5,46.7191332824375,0
CN06-089,27,109,53,Female,2006,J,115,95,CN06-021,0,11,44.4857257483721,5
CN06-089,42,109,63,Female,2008,A,135,95,CN06-021,0,7.4,28.0259664288611,2
CN06-089,48,114,62,Female,2008,A,135,65,CN06-021,0,16.4,61.2989276086823,0
CN06-089,48,121,58,Female,2008,A,125,55,CN06-021,0,12.3,84.0926910430349,3
CN06-089,45,106,64,Female,2008,A,135,85,CN06-021,0,6.9,62.126721713005,1
CN06-089,52,118,64,Female,2008,A,135,55,CN06-021,0,10.2,99.2114018671659,4
CN06-089,46,114,61,Female,2008,A,135,75,CN06-021,0,12,64.4364133224118,5
CN06-089,46,114,53,Female,2008,A,135,85,CN06-021,0,13.4,85.4365244850461,5
CN06-089,45,118,62,Female,2008,A,125,45,CN06-021,0,17.2,90.2709638827223,5
CN06-089,44,117,61,Female,2008,A,115,85,CN06-021,0,12.2,79.8554507842669,3
CN06-089,46,122,58,Female,2008,A,95,45,CN06-021,0,6.6,84.1982143952842,2
CN06-089,34,109,53,Female,2006,J,125,75,CN06-021,0,10.8,82.8712939199875,9
CN06-089,47,109,54,Female,2007,A,125,85,CN06-021,0,8.6,87.3168592554207,4
CN06-089,24,109,53,Female,2006,J,115,75,CN06-021,0,17.5,14.7542143005768,3
CN06-089,34,109,53,Female,2006,J,105,95,CN06-021,0,8.9,38.7853263903685,3
CN06-089,26,109,47,Female,2006,J,105,75,CN06-021,0,17.7,40.7122016355111,0
CN06-089,31,109,53,Female,2006,J,115,65,CN06-021,0,12.4,30.5893900647351,2
CN06-089,48,109,53,Female,2007,A,155,55,CN06-021,0,16.8,80.6946921788819,6
CN06-089,46,121,60,Female,2007,A,95,45,CN06-021,0,15.9,47.3203559419672,2
CN06-089,48,110,66,Female,2007,A,125,65,CN06-021,0,12.2,80.6183711865191,3
CN06-089,41,118,58,Female,2007,A,135,65,CN06-021,0,21,29.6461940685591,4
CN06-089,45,120,60,Female,2007,A,125,95,CN06-021,0,15.3,95.1309342292723,3
CN06-089,42,114,53,Female,2007,A,125,65,CN06-021,0,10.3,62.5615756837815,5
CN06-090,24,109,44,Female,2006,J,115,75,CN06-021,0,12.2,34.9700530305443,2
CN06-090,27,109,53,Female,2006,J,105,85,CN06-021,0,12.2,35.9124965706892,2
CN06-090,25,109,53,Female,2006,J,125,85,CN06-021,0,18.3,14.6951282395838,3
CN06-092,42,109,53,Female,2007,A,55,85,CN06-F5,0,18.2,58.1124508195144,3
CN06-092,44,118,61,Female,2007,A,45,65,CN06-F5,0,19.1,75.983487835705,0
CN06-092,44,114,54,Female,2007,A,65,85,CN06-F5,0,20.7,79.9440458660889,2
CN06-092,32,119,58,Female,2007,A,65,65,CN06-F5,0,14.3,41.7798580296096,4
CN06-092,47,112,65,Female,2007,A,65,85,CN06-F5,0,13.3,70.5018280959985,5
CN06-092,43,116,58,Female,2007,A,65,65,CN06-F5,0,17.2,65.4774321489166,4
CN06-092,42,118,58,Female,2007,A,55,85,CN06-F5,0,15.6,56.8927015703852,1
CN06-092,18,109,53,Female,2006,J,105,45,CN06-F5,0,15.7,47.3729807834392,3
CN06-092,44,114,54,Female,2007,A,55,85,CN06-F5,0,12.4,66.3640315966251,9
CN06-092,44,120,64,Female,2007,A,55,55,CN06-F5,0,18.2,84.0745218405602,2
CN06-092,28,109,53,Female,2006,J,65,55,CN06-F5,0,15.4,16.9180031286093,2
CN06-092,28,109,53,Female,2006,J,95,55,CN06-F5,0,17.2,48.6736318426719,0
CN06-092,30,109,47,Female,2006,J,55,85,CN06-F5,0,12.5,57.2335541733086,2
CN06-092,42,112,68,Female,2007,A,75,65,CN06-F5,0,13,44.7028000791772,4
CN06-094,42,118,59,Female,2007,A,425,105,CN05-F4,0,16.4,92.413581950678,4
CN06-094,40,109,53,Female,2006,A,435,115,CN05-F4,0,7.9,52.8480624712095,1
CN06-094,38,109,53,Female,2006,A,415,125,CN05-F4,0,7.6,77.4720951484977,2
CN06-094,40,109,55,Female,2006,A,415,105,CN05-F4,0,18.1,68.9031733953257,4
CN06-095,42,109,53,Female,2006,A,455,95,CN05-F5,0,2.1,36.0684774515179,1
CN06-095,45,109,50,Female,2006,A,445,85,CN05-F5,0,15.4,55.4463778515774,3
CN06-096,26,109,51,Female,2006,J,445,125,CN06-080,0,8.2,72.161986755743,0
CN06-098,21,109,46,Male,2006,J,415,165,CN06-077,0,17.2,42.1986285321842,1
CN06-100,24,109,53,Male,2006,J,375,155,CN06-F14,0,14.2,16.6765802344491,5
CN06-100,24,109,53,Male,2006,J,365,185,CN06-F14,0,13.3,15.2578703079956,2
CN06-100,29,109,53,Male,2006,J,365,175,CN06-F14,0,15.2,29.704096256153,3
CN06-100,31,109,53,Male,2006,J,365,185,CN06-F14,0,14,29.8977924548264,1
CN06-102,26,109,53,Female,2006,J,325,125,CN06-088,0,10.9,30.5474523724366,6
CN06-102,25,109,53,Female,2006,J,325,125,CN06-088,0,8.3,29.5220750139966,4
CN06-102,22,109,42,Female,2006,J,305,155,CN06-088,0,13.6,30.9779795255584,5
CN06-102,25,109,53,Female,2006,J,315,145,CN06-088,0,11,33.1699742602966,2
CN06-104,48,112,61,Female,2007,A,325,155,0,0,15.5,91.0880402680884,11
CN06-104,44,117,63,Female,2007,A,335,135,0,0,8.6,82.8146526600562,2
CN06-104,39,122,58,Female,2007,A,325,145,0,0,6.5,59.453969691898,4
CN06-104,42,118,61,Female,2007,A,345,105,0,0,14.8,77.1465364537031,3
CN06-104,47,123,59,Female,2007,A,315,105,0,0,18.4,80.1650696295432,6
CN06-104,49,121,61,Female,2007,A,335,135,0,0,14.1,91.7974321949015,3
CN06-104,48,123,61,Female,2007,A,335,115,0,0,11.8,74.3245964744281,5
CN06-104,44,123,61,Female,2007,A,335,135,0,0,12.9,49.5452551243661,1
CN06-104,59,120,54,Female,2007,A,315,175,0,0,17.7,97.9117571659634,4
CN06-104,38,109,53,Female,2006,A,325,185,0,0,10.7,45.4220180355705,1
CN06-104,44,109,53,Female,2006,A,325,155,0,0,13.2,88.6329972124445,3
CN06-104,37,109,53,Female,2006,A,325,185,0,0,12.8,60.9556705849198,2
CN06-104,36,109,53,Female,2006,A,325,185,0,0,13.4,82.9674386682148,0
CN06-104,44,109,53,Female,2006,A,305,145,0,0,17.3,79.8026334194128,0
CN06-104,49,109,55,Female,2006,A,325,165,0,0,14.8,96.6881274547275,4
CN06-104,46,118,61,Female,2007,A,315,155,0,0,13.6,52.7112591538066,6
CN06-105,21,109,43,Female,2006,J,315,175,CN06-104,0,6.7,8.03987906245403,1
CN06-105,33,109,53,Female,2006,J,325,165,CN06-104,0,12.8,25.5656996054264,1
CN06-106,22,109,46,Male,2006,J,325,185,CN06-104,0,14.2,61.2496251049481,2
CN06-106,43,121,62,Male,2007,A,385,195,CN06-104,0,9.2,62.2947126309151,2
CN06-106,46,123,57,Male,2007,A,385,185,CN06-104,0,10.4,80.5767128955519,0
CN06-106,28,109,53,Male,2006,J,315,125,CN06-104,0,10.2,55.4546976420118,1
CN06-106,28,109,53,Male,2006,J,315,125,CN06-104,0,9,37.025708650886,2
CN06-107,28,109,50,Male,2006,J,365,155,CN06-108,0,16.7,56.2944135699475,3
CN06-107,25,109,49,Male,2006,J,365,145,CN06-108,0,16.7,13.1088297329028,5
CN06-108,42,109,53,Female,2006,A,345,145,0,0,16.3,93.3948142465432,2
CN06-108,43,109,53,Female,2006,A,355,135,0,0,10.6,63.7523063035403,1
CN06-108,43,109,53,Female,2006,A,335,135,0,0,12.3,65.8358459393428,4
CN06-108,49,109,53,Female,2006,A,345,145,0,0,14.8,92.9870861371149,1
CN06-108,46,109,53,Female,2006,A,355,145,0,0,16.6,88.3162363125595,1
CN06-108,42,109,53,Female,2006,A,345,95,0,0,12.9,67.8178536598945,3
CN06-108,42,109,53,Female,2006,A,355,105,0,0,11.7,56.1707265246618,1
CN06-108,45,109,53,Female,2006,A,345,125,0,0,3.7,66.8815139689479,3
CN06-108,43,109,53,Female,2006,A,345,145,0,0,12.2,88.7323271681347,1
CN06-108,46,109,53,Female,2006,A,335,105,0,0,9.9,49.1935070566954,2
CN06-108,44,109,53,Female,2006,A,335,125,0,0,14.8,77.4906891653736,1
CN06-108,45,109,53,Female,2006,A,365,155,0,0,11.2,79.4978991968036,3
CN06-108,48,109,54.5,Female,2006,A,365,145,0,0,15.5,71.229709224968,4
CN06-108,45,109,53,Female,2006,A,345,105,0,0,12.1,72.0905243467298,0
CN06-109,27,109,53,Female,2006,J,385,185,CN06-F14,0,9.8,19.6778357103785,9
CN06-109,32,109,53,Female,2006,J,375,175,CN06-F14,0,4.4,31.1975398499358,1
CN06-109,48,115,58,Female,2007,A,395,175,CN06-F14,0,9.5,84.7679949394071,2
CN06-109,30,109,53,Female,2006,J,385,175,CN06-F14,0,14.6,34.6009724596264,1
CN06-109,27,109,44,Female,2006,J,365,175,CN06-F14,0,11.1,31.1575836332333,1
CN06-109,26,109,53,Female,2006,J,375,175,CN06-F14,0,14.5,10.1353898948603,1
CN06-109,27,109,53,Female,2006,J,375,155,CN06-F14,0,2.9,40.688696150079,4
CN06-110,30,109,53,Female,2006,J,365,175,CN06-F14,0,13.6,26.134308479923,2
CN06-110,48,114,59,Female,2007,A,375,175,CN06-F14,0,12.1,74.8180886307588,3
CN06-110,32,109,53,Female,2006,J,345,135,CN06-F14,0,11.8,58.7337712680279,2
CN06-110,33,109,53,Female,2006,J,365,195,CN06-F14,0,17.3,44.1375676392067,3
CN06-110,26,109,53,Female,2006,J,375,185,CN06-F14,0,14.3,15.8131869727533,2
CN06-110,26,109,53,Female,2006,J,385,185,CN06-F14,0,13.7,55.0322188561928,4
CN06-110,26,109,53,Female,2006,J,365,195,CN06-F14,0,21.1,20.0807164769971,5
CN06-110,34,109,53,Female,2006,J,365,175,CN06-F14,0,12.2,14.7895620010501,2
CN06-111,22,109,42,Female,2006,J,325,185,CN06-104,0,15.8,4.28403880998743,3
CN06-111,28,109,53,Female,2006,J,315,185,CN06-104,0,11.6,29.1710840632321,4
CN06-111,31,109,53,Female,2006,J,315,175,CN06-104,0,10.9,17.9520074592274,1
CN06-113,22,109,43.5,Male,2006,J,135,95,CN06-088,0,16.4,54.2886750379842,4
CN06-113,22,109,53,Male,2006,J,135,95,CN06-088,0,12.4,4.68347191071801,2
CN06-113,22,109,53,Male,2006,J,125,95,CN06-088,0,10.1,19.7725869177021,5
CN06-114,39,109,54.5,Male,2006,A,145,105,0,0,11.7,41.609751134477,6
CN06-114,38,109,53,Male,2006,A,155,135,0,0,12.3,37.8965331504991,2
CN06-115,27,109,46,Female,2006,J,65,85,CN06-004,0,14.9,11.5615664883526,2
CN06-115,32,109,53,Female,2006,J,65,85,CN06-004,0,13.1,24.2665581501176,4
CN06-115,30,109,53,Female,2006,J,75,75,CN06-004,0,13.5,88.2261618783059,2
CN06-116,44,122,61,Female,2008,A,255,135,CN06-038,0,20.3,52.9103775856102,2
CN06-116,35,117,58,Female,2007,A,225,85,CN06-038,0,5.9,38.3363323060774,2
CN06-116,42,113,58,Female,2007,A,285,75,CN06-038,0,11.6,66.7049359354698,2
CN06-116,39,112,61,Female,2007,A,215,75,CN06-038,0,12.6,74.7534054788886,5
CN06-116,34,117,62,Female,2007,A,225,75,CN06-038,0,7.5,46.6678338055411,4
CN06-116,47,120,58,Female,2008,A,275,75,CN06-038,0,23.4,88.0255258589384,4
CN06-116,42,115,63,Female,2008,A,285,115,CN06-038,0,10.9,71.2933129807775,1
CN06-116,35,111,63,Female,2007,A,225,65,CN06-038,0,17.1,44.3082246870964,3
CN06-116,28,109,46.5,Female,2006,J,205,95,CN06-038,0,10.9,41.1322232046737,2
CN06-116,27,109,53,Female,2006,J,215,95,CN06-038,0,9.9,44.3341505546965,3
CN06-116,38,113,60,Female,2007,A,225,75,CN06-038,0,9,45.0636500746319,4
CN06-116,35,114,56,Female,2007,A,225,85,CN06-038,0,8.8,44.637838906739,3
CN06-116,39,111,55,Female,2007,A,255,65,CN06-038,0,2.3,73.0034532743192,3
CN06-116,29,109,53,Female,2006,J,225,75,CN06-038,0,16.1,26.9090196901276,1
CN06-116,31,109,53,Female,2006,J,205,75,CN06-038,0,11.3,44.8990933016692,1
CN06-116,28,109,53,Female,2006,J,215,75,CN06-038,0,13.7,57.8057914957587,4
CN06-116,37,114,56,Female,2007,A,225,85,CN06-038,0,11.8,52.3293286942221,2
CN06-116,25,109,53,Female,2006,J,205,75,CN06-038,0,13.8,49.6084921518062,4
CN06-117,31,109,53,Female,2006,J,225,75,CN06-038,0,9.4,36.0801914953011,6
CN06-117,30,109,50,Female,2006,J,215,85,CN06-038,0,12.1,17.8042501465149,4
CN06-118,30,109,52,Male,2006,J,215,95,CN06-025,0,14.9,31.2038208782701,4
CN06-119,38,114,65,Female,2007,A,185,115,CN06-025,0,14.8,51.065468632632,4
CN06-119,37,118,59,Female,2007,A,195,125,CN06-025,0,12.8,75.1529852001683,5
CN06-119,41,121,62,Female,2007,A,205,115,CN06-025,0,6.5,40.9044194281033,4
CN06-119,27,109,53,Female,2006,J,215,115,CN06-025,0,15.4,13.4201270140266,1
CN06-119,29,109,53,Female,2006,J,195,95,CN06-025,0,15.6,10.0858317536477,1
CN06-119,31,109,53,Female,2006,J,195,125,CN06-025,0,19.8,30.957823262192,8
CN06-119,26,109,48,Female,2006,J,195,115,CN06-025,0,6.3,19.7044901011175,3
CN06-119,41,111,60,Female,2007,A,185,125,CN06-025,0,14.2,88.3712067013747,0
CN06-120,27,109,53,Male,2006,J,185,125,CN06-025,0,12.5,52.7418616471587,0
CN06-120,29,109,53,Male,2006,J,195,125,CN06-025,0,18,63.1753440000208,3
CN06-121,23,109,42,Female,2006,J,125,125,CN06-122,0,13.7,37.7920227576864,4
CN06-121,26,109,53,Female,2006,J,135,105,CN06-122,0,8.1,61.6964638380745,2
CN06-122,35,109,56,Female,2006,A,135,125,CN05-F6,0,10.2,42.9300874343607,4
CN06-122,37,109,53,Female,2006,A,135,115,CN05-F6,0,15.2,58.8928072486253,4
CN06-123,19,109,53,Male,2006,J,125,115,CN06-021,0,9.5,25.7229455851028,3
CN06-123,26,109,53,Male,2006,J,135,85,CN06-021,0,3.9,34.0570965448073,2
CN06-123,25,109,53,Male,2006,J,125,85,CN06-021,0,20.4,19.5489972153789,2
CN06-123,19,109,40,Male,2006,J,125,115,CN06-021,0,14.4,15.1432311126277,3
CN06-124,45,116,57,Male,2007,A,145,115,CN06-122,0,16.1,71.5149302427227,3
CN06-124,42,118,57,Male,2007,A,135,115,CN06-122,0,9.9,74.8032015008415,3
CN06-124,43,114,59,Male,2007,A,145,115,CN06-122,0,11.7,50.4119372096752,2
CN06-124,41,116,59,Male,2007,A,155,115,CN06-122,0,4.6,68.7892453527363,0
CN06-124,30,109,53,Male,2006,J,125,125,CN06-122,0,19.6,28.9947753468173,4
CN06-124,30,109,53,Male,2006,J,135,105,CN06-122,0,16,23.91322078871,1
CN06-124,25,109,53,Male,2006,J,125,105,CN06-122,0,9.2,13.8536923101335,4
CN06-124,20,109,46,Male,2006,J,125,105,CN06-122,0,14,19.5753784223663,3
CN06-124,42,114,58,Male,2007,A,135,85,CN06-122,0,15.3,68.1549959818602,2
CN06-126,35,109,57,Female,2006,A,75,115,0,0,9,57.6935306994138,3
CN06-127,21,109,46,Male,2006,J,75,125,CN06-126,0,9.1,17.3969982672185,1
CN06-127,30,109,53,Male,2006,J,65,115,CN06-126,0,15.4,11.4758460774208,3
CN06-128,30,109,53,Male,2006,J,55,65,CN06-004,0,14.8,51.0100774011901,7
CN06-128,43,120,57,Male,2007,A,275,85,CN06-004,0,16.2,69.8311943283422,4
CN06-128,42,121,58,Male,2007,A,305,75,CN06-004,0,12,62.2744886059746,4
CN06-128,38,113,56,Male,2007,A,255,25,CN06-004,0,11.1,28.7044935888143,1
CN06-128,40,124,52,Male,2007,A,225,25,CN06-004,0,17,81.3465485059571,6
CN06-128,30,109,53,Male,2006,J,55,75,CN06-004,0,14.9,26.2074479394082,7
CN06-128,31,109,53,Male,2006,J,65,85,CN06-004,0,15.2,69.5493246031937,2
CN06-128,31,109,53,Male,2006,J,55,85,CN06-004,0,4.2,84.9412471263512,2
CN06-128,25,109,53,Male,2006,J,65,85,CN06-004,0,5.7,66.2440286758157,7
CN06-128,23,109,45,Male,2006,J,65,85,CN06-004,0,11.1,39.1771740119754,4
CN06-128,39,116,54,Male,2007,A,225,35,CN06-004,0,12.2,46.802869907419,0
CN06-129,40,114,63,Female,2007,A,45,95,CN06-007,0,16.6,50.9658107592599,4
CN06-129,40,111,58,Female,2007,A,75,65,CN06-007,0,13.8,39.3843382706584,3
CN06-129,40,111,54,Female,2007,A,95,85,CN06-007,0,10.3,66.6663093400171,7
CN06-129,40,116,60,Female,2007,A,75,75,CN06-007,0,8.9,45.7809978591857,4
CN06-129,42,116,57,Female,2007,A,55,105,CN06-007,0,22.5,18.6409813741265,1
CN06-129,44,113,61,Female,2007,A,65,85,CN06-007,0,16.6,77.9054666746198,2
CN06-129,46,122,57,Female,2007,A,75,65,CN06-007,0,14.9,77.5984848099477,0
CN06-129,29,109,53,Female,2006,J,105,75,CN06-007,0,17,29.2189487096042,3
CN06-129,30,109,53,Female,2006,J,105,75,CN06-007,0,12.4,25.2657217727896,4
CN06-129,29,109,53,Female,2006,J,45,85,CN06-007,0,8.7,8.58388579779469,5
CN06-129,31,109,53,Female,2006,J,65,95,CN06-007,0,10.1,40.5522916822456,3
CN06-129,26,109,53,Female,2006,J,55,95,CN06-007,0,8.7,6.98016971579529,5
CN06-129,26,109,45,Female,2006,J,65,95,CN06-007,0,23.4,20.8239952468256,2
CN06-129,38,115,54,Female,2007,A,75,95,CN06-007,0,8.3,38.6540365802756,5
CN06-129,40,112,56,Female,2007,A,85,75,CN06-007,0,10.1,88.0667668139818,3
CN06-130,21,109,41.5,Male,2006,J,45,115,CN06-011,0,14.8,25.4285404875238,0
CN06-132,48,109,53,Male,2006,A,35,95,0,0,11.8,79.4003288680067,7
CN06-132,49,109,53,Male,2006,A,35,95,0,0,6.2,85.2653770443531,1
CN06-132,41,109,62,Male,2006,A,55,125,0,0,14,91.2415935168754,1
CN06-132,46,109,53,Male,2006,A,55,75,0,0,8.9,80.009811382619,4
CN06-133,22,109,42,Female,2006,J,155,95,CN06-088,0,7.8,4.71458903792301,4
CN06-133,28,109,53,Female,2006,J,145,105,CN06-088,0,8.5,44.043214964344,2
CN06-133,32,113,50,Female,2007,A,155,65,CN06-088,0,17.9,47.5635718504963,1
CN06-133,38,112,53,Female,2007,A,155,65,CN06-088,0,12.4,26.9077722397185,1
CN06-134,24,109,45,Male,2006,J,135,95,CN06-122,0,15.1,64.2031124042171,1
CN06-135,11,109,53,Male,2006,J,155,125,CN06-122,0,10.8,18.2960765607402,2
CN06-136,37,116,57,Female,2007,A,85,105,CN06-126,0,12.7,72.2386291505308,1
CN06-136,37,109,53,Female,2007,A,75,125,CN06-126,0,12.2,76.6450140990387,3
CN06-136,44,115,58,Female,2007,A,65,105,CN06-126,0,20.5,89.2846513968955,4
CN06-136,24,109,48,Female,2006,J,75,135,CN06-126,0,25,35.769214098712,3
CN06-136,26,109,53,Female,2006,J,55,95,CN06-126,0,15.5,61.2355204338942,2
CN06-136,40,118,65,Female,2007,A,55,105,CN06-126,0,8.5,62.0219833871354,1
CN06-136,27,109,53,Female,2006,J,55,95,CN06-126,0,11.3,22.0725652765343,2
CN06-136,45,115,52,Female,2007,A,75,135,CN06-126,0,12.9,84.3189227807142,3
CN06-137,17,109,41,Male,2006,J,55,145,CN06-023,0,14.3,3.76442494182029,3
CN06-137,31,109,53,Male,2006,J,45,145,CN06-023,0,9.3,43.6796670121324,2
CN06-137,32,109,53,Male,2006,J,45,145,CN06-023,0,14.8,75.8517481878167,1
CN06-138,22,109,45,Male,2006,J,45,125,CN06-023,0,15.3,6.52538373631818,4
CN06-138,32,109,53,Male,2006,J,45,135,CN06-023,0,11.7,49.6089031157972,1
CN06-138,29,109,53,Male,2006,J,45,135,CN06-023,0,14.7,55.6682244465034,4
CN06-140,20,109,39,Male,2006,J,35,145,CN06-023,0,5.6,19.758761732073,4
CN06-141,19,109,42,Female,2006,J,35,115,CN06-011,0,13.3,27.473073314434,3
CN06-141,28,109,53,Female,2006,J,35,125,CN06-011,0,15.8,20.4031757148482,1
CN06-141,29,109,53,Female,2006,J,45,125,CN06-011,0,11.1,55.2071186958705,3
CN06-142,21,109,41,Female,2006,J,255,125,CN06-033,0,10.4,19.5952005678066,3
CN06-142,22,109,53,Female,2006,J,255,135,CN06-033,0,12,70.840685229207,3
CN06-142,24,109,53,Female,2006,J,285,75,CN06-033,0,20.2,44.1889550402817,1
CN06-143,23,109,45,Female,2006,J,305,95,CN06-034,0,11.6,11.2259010787011,2
CN06-143,25,109,53,Female,2006,J,315,75,CN06-034,0,12.5,33.8855586274334,3
CN06-143,27,109,53,Female,2006,J,275,85,CN06-034,0,7.7,41.5279754252223,2
CN06-145,31,109,53,Female,2006,J,325,105,CN06-108,0,11.1,61.8398786048173,1
CN06-145,26,109,49,Female,2006,J,335,135,CN06-108,0,19.2,38.04214484237,7
CN06-145,31,109,53,Female,2006,J,325,125,CN06-108,0,8.3,42.910946985845,2
CN06-145,32,109,53,Female,2006,J,345,145,CN06-108,0,14.9,45.7744147242242,3
CN06-145,28,109,53,Female,2006,J,345,115,CN06-108,0,6.6,21.7748056523711,3
CN06-145,31,109,53,Female,2006,J,325,85,CN06-108,0,18.6,43.8750062181206,3
CN06-145,28,109,53,Female,2006,J,345,135,CN06-108,0,14.2,15.9207665921212,3
CN06-146,32,109,53,Male,2006,J,295,75,CN06-033,0,17.2,68.6144289872243,3
CN06-146,24,109,53,Male,2006,J,265,75,CN06-033,0,15.5,28.9571728857739,0
CN06-146,27,109,53,Male,2006,J,265,75,CN06-033,0,20.4,33.8514090719103,4
CN06-146,24,109,53,Male,2006,J,255,145,CN06-033,0,20.8,32.2192839599929,3
CN06-146,24,109,44,Male,2006,J,255,145,CN06-033,0,8.2,15.8387988892824,4
CN06-146,29,109,53,Male,2006,J,285,85,CN06-033,0,15.6,24.566257462314,4
CN06-147,45,115,64,Female,2007,A,315,175,CN06-053,0,9.9,79.5522975827075,3
CN06-147,40,114,62,Female,2007,A,325,145,CN06-053,0,12.2,44.5856169752244,5
CN06-147,46,113,65,Female,2007,A,305,155,CN06-053,0,7.7,93.6181479629254,3
CN06-147,47,121,63,Female,2008,A,335,105,CN06-053,0,13.2,65.2891592129967,3
CN06-147,36,120,60,Female,2007,A,315,135,CN06-053,0,7.4,55.34633580586,3
CN06-147,45,111,61,Female,2007,A,325,165,CN06-053,0,10.2,85.0557987294126,3
CN06-147,46,119,62,Female,2007,A,315,135,CN06-053,0,13,87.5690548922289,2
CN06-147,42,117,58,Female,2007,A,325,135,CN06-053,0,10.1,59.4986462051934,2
CN06-147,40,116,60,Female,2007,A,325,165,CN06-053,0,13,69.5280454037939,4
CN06-147,27,109,53,Female,2006,J,325,145,CN06-053,0,17,32.1705524283707,1
CN06-147,28,109,53,Female,2006,J,325,145,CN06-053,0,11.1,8.70289139853926,5
CN06-147,29,109,53,Female,2006,J,315,155,CN06-053,0,14.6,58.4312248355197,2
CN06-147,27,109,48,Female,2006,J,325,135,CN06-053,0,11.8,34.1687530644721,6
CN06-147,43,119,57,Female,2007,A,315,125,CN06-053,0,14,64.1409003450162,0
CN06-147,42,120,61,Female,2007,A,325,135,CN06-053,0,14,74.5227116374755,4
CN06-148,42,109,57,Female,2006,A,265,105,0,0,15.7,32.871348641645,2
CN06-148,38,109,60,Female,2006,A,245,45,0,0,14.1,43.5071105120343,3
CN06-150,43,109,58,Female,2006,A,195,55,0,0,6.5,85.0138387502171,1
CN06-150,41,109,53,Female,2006,A,175,45,0,0,7.7,79.9398677250654,0
CN06-150,42,109,53,Female,2006,A,195,55,0,0,17.8,54.9712836664912,6
CN06-150,41,109,61,Female,2006,A,195,55,0,0,10,43.9202959549605,1
CN06-151,22,109,53,Female,2006,J,235,55,CN06-039,0,14.1,4.35485476072996,2
CN06-151,32,109,53,Female,2006,J,235,45,CN06-039,0,12.6,46.9103309394364,3
CN06-151,31,109,53,Female,2006,J,225,45,CN06-039,0,13.6,47.5832685375392,1
CN06-151,25,109,45.5,Female,2006,J,235,55,CN06-039,0,20.8,27.0912409817728,3
CN06-152,23,109,41.5,Male,2006,J,245,65,CN06-038,0,7.5,25.794594245674,5
CN06-152,30,109,53,Male,2006,J,225,45,CN06-038,0,18.3,44.1639188945292,3
CN06-152,31,109,53,Male,2006,J,235,55,CN06-038,0,14.6,40.3894177044502,4
